sgRNA	Gene	PlasmidLib	R1_2iSL	R1_High	R1_Negative	R1_Selected	R2_2iSL	R2_High	R2_Negative	R2_Selected
Tfeb_p2_4	Tfeb_p2	4726.135169118382	7078.032789199149	6063.6854094599075	6902.5710523901935	6957.907305586292	5343.830166435483	4057.13633750363	4278.931219496333	4949.348710308197
Tcf7_p2_12	Tcf7_p2	2605.957336286216	2950.0035473476564	3168.93472268296	2757.2599563232893	2931.932591951557	3183.776210270949	3064.6022289630255	4093.629254018326	3562.4281524892426
Klf5_p1_5	Klf5_p1	3238.4039120448	3818.087471075326	4347.39880008669	2745.954562424925	3632.3201381475105	5254.254469201172	5033.740886277533	5583.765893070639	4772.881681082724
gRNA_4597	RE97	5281.654045731853	8116.52294546511	7151.633603215178	10275.346898735539	8851.795348163894	8878.231248737879	6735.753079811976	12016.832461248816	7379.906308155927
BRDN0000738150	NT	4525.997040358886	3084.599774497466	2931.6600762258336	3624.006821864551	2734.687411877279	3613.739556995643	3407.7004393227407	2239.065416192596	2765.5692236429645
Gabpb1_p1_2	Gabpb1_p1	3869.715488963538	3678.5519328374503	2978.2362105303805	1918.1484980891403	4400.406241911331	4312.42999542327	5213.867446716383	2672.9808520202646	4856.979249697988
Prdm14_p1_2	Prdm14_p1	4658.665793638653	6190.191621119214	8182.460122823361	5050.998762813643	6237.460927518378	4824.2911224764775	9752.566629474899	3106.8962878479333	5555.954123270762
Capn15_p1_3	Capn15_p1	5551.153214704155	5948.165377803961	5147.9810331327735	4741.98466292502	4914.413808630318	4396.88708138705	4363.474025324804	3577.8721167712033	5500.808176637801
Zfp213_p1_4	Zfp213_p1	3011.782477022233	5209.738370138034	4805.250988250257	4372.6751289117865	5812.882319561882	4744.9526477832305	4457.826033173726	4308.270697363685	4374.452216659584
Gabpb1_p1_7	Gabpb1_p1	2858.93596658965	2775.892831493316	2937.811641133981	3255.953442728914	2962.8566244208296	3314.3007976695167	3827.9957470133913	2588.0507845095112	3634.117883112091
Csrnp1_p1_4	Csrnp1_p1	2221.066618596247	1247.1760497367657	1138.0395080073304	933.3230740538515	2351.8980369873666	2444.136881679064	2687.1941975673394	3448.160740936598	3981.537346899742
Lbr_p1_8	Lbr_p1	5214.058559269919	8320.269527847848	6804.50958339827	8745.350257823573	8741.471772868112	8263.99789627403	10759.80494703092	9353.116707502451	9150.091195073956
Setdb1_p1_3	Setdb1_p1	3217.5955999809585	3539.0163945995746	5045.162019668019	3553.6621487191733	3685.8103564727385	6019.486854145716	8537.01868420048	2759.455102576668	5635.915745888554
Srebf2_p1_5	Srebf2_p1	3502.858641728898	5043.036620915793	7450.423898753782	3857.651629097413	4147.163489527829	5213.305579036915	5110.937983608469	2731.659807754967	5513.216014630217
Zfp292_p1_5	Zfp292_p1	1801.1170478532588	1021.2025674577279	897.2496816026907	609.2351156340753	1155.8901866217227	1215.670176751367	1472.8716030442051	1448.4436968197622	1902.535158837134
Brd4_p1_9	Brd4_p1	2532.9390775894626	4003.311636877816	2037.0467795837776	4470.655209364277	3899.7712297736502	3751.942061300009	2527.8985999003285	6096.434664226462	3777.4973443577883
Zscan10_p1_10	Zscan10_p1	3383.3054305984615	3536.5467390555414	3681.2722000329786	5602.450754078301	4991.305997472833	4757.7491759595605	4244.6150024501885	6062.46263722216	4140.081943469503
Nr4a1_p1_6	Nr4a1_p1	4155.861307586913	4455.258601435891	3985.335265492852	3671.7407072132005	4423.8082124286175	4924.104042251854	3685.855059864367	4757.627963647854	4724.628977778883
gRNA_4391	RE93	5189.08858479331	7706.560125155598	4447.58142859081	9870.865028149616	6623.593441053617	8230.72692301557	3934.6012623751603	10571.477130520354	8798.535785288834
Stag2_p3_7	Stag2_p3	3032.086345157254	4802.2452053725565	3458.0582733659035	3879.0062620165454	3343.138645326747	3058.370234142913	1414.0547669825396	2506.2090830900574	3172.2705800610474
BRDN0000737881	NT	3750.7928327441273	4090.9844086909948	4793.82665342084	5117.574971326233	4344.408669602108	5238.898635389575	5396.444708657803	4291.284683861534	4305.519783368384
gRNA_2734	RE61	3543.340267016735	3792.1560878629775	3052.9337844150314	2507.285135681679	4826.656419190491	4312.42999542327	3478.770782897253	6216.880941787167	4206.257079429055
Nfatc4_p1_8	Nfatc4_p1	2151.0750234724155	4007.016120193866	3213.7532670137507	4568.635289816767	2837.4889252210764	3086.5225961308392	3406.475088571456	2203.5492061426444	2834.501656934165
Klf5_p1_10	Klf5_p1	3481.1675527896205	4246.572707965086	3453.664298431512	3882.774726649334	4486.492062028495	4043.702903720337	3729.9676869106156	2564.88803882476	3828.5073449932765
Nfatc4_p1_5	Nfatc4_p1	5706.648055763046	5208.503542366017	4304.337845729656	4564.866825183979	5388.303711605385	6060.435744309973	2758.2645411418516	5143.673725060371	6132.229265585198
gRNA_4576	RE97	3307.1343973465805	4552.809995425203	2364.837309689364	3439.3520548579345	4712.989705249382	4371.294025034389	1826.9979701654822	5600.75190657279	4760.473843090307
Cebpg_p1_8	Cebpg_p1	4653.3691323860385	3299.4598068283544	5678.773205207235	2423.122758882745	3680.7956485047484	3885.0259543338425	7789.554725916815	1967.2892001581845	4590.900057193954
BRDN0000738329	NT	5338.90843165297	5476.461168893619	4211.185577120562	4730.679269026655	4295.93315924487	4824.2911224764775	4867.093184102814	4808.5860041543065	5030.688981591813
Klf4_p2_2	Klf4_p2	3575.246345514626	4329.306168690198	3400.9365992188177	4450.55673132274	4092.8374865412698	4819.172511205946	5739.542919017518	3865.0901632621158	5063.776549571589
Nfe2l2_p1_5	Nfe2l2_p1	4976.465468795508	6226.001626507696	4344.762415126055	6994.270358454704	6304.323700424913	7140.462722392241	4058.3616882549145	9787.03214333012	6518.250892015921
gRNA_2073	RE51	2044.8895764557199	2796.8849036175984	4803.493398276501	2185.709487017095	3836.2515955124422	2994.387593261262	6697.76720652215	2129.4284199514414	3348.737609286521
Prdm14_p1_5	Prdm14_p1	2409.476426010668	1616.389553569729	2054.6226793213423	1565.1689774846554	2527.4128158670205	3403.8764949038277	1994.8710230914858	4488.9401137047425	2695.2581416859402
gRNA_2788	RE61	1793.5503889209529	1583.0492037252807	1723.3169692682432	1939.5031310082727	1809.4737917831017	1811.9883897683535	2579.363331454286	1519.4761169196652	2485.7035444806907
Tcf12_p2_4	Tcf12_p2	3814.8572117043186	6045.716771793272	5539.044802293593	6329.764428206403	6496.5541725312005	5085.340297273613	5593.7261796146395	5416.994124140432	5576.633853258121
Mxi1_p1_3	Mxi1_p1	6092.421550328451	10120.64841944805	9788.01856384992	9688.722570898191	8472.349111919308	8798.892774044632	9627.58085284386	9492.093181610957	8708.923622010272
BRDN0000737725	NT	2676.7055973032784	2678.3414375040047	2392.0799542825894	2630.38831368609	2692.8981788106944	2851.066477686364	3238.6020356454524	2866.003732726523	3288.0770679902644
Foxm1_p1_3	Foxm1_p1	3923.5648783651163	4326.836513146165	7399.453789514843	2859.008501408568	4468.104799479197	4949.6970986045135	8898.497155829466	3358.5981242888943	5176.825740169158
Id2_p2_11	Id2_p2	5058.059274282209	6380.355098009771	6991.692915603337	8402.419976239855	6545.86546754977	6208.875471155403	6741.8798335684	5881.793220881103	5611.100069903721
Elf1_p1_1	Elf1_p1	3483.9419943981325	3374.784300921367	2525.656792288083	3205.707247625073	3817.864332963145	4604.190837843598	5050.895796795518	3341.6121107867434	4710.842491120643
Zfp518b_p1_4	Zfp518b_p1	2015.3796066197262	3109.296329937798	2179.4115674580535	3136.618729357291	3271.2611644522217	2797.3210593457775	1268.2380275796609	3398.746883475796	2834.501656934165
Klf2_p1_3	Klf2_p1	4836.608389530051	4225.5806358408045	3196.177367276186	2877.8508245725084	4320.170914423488	5320.796415718089	3797.361978231274	3296.8308024628914	5656.595475875914
gRNA_2083	RE51	4310.977815699188	3821.791954391376	6317.657160667721	3745.8538449913663	4890.176053451699	4698.885146348442	7626.58307599595	2967.9198137394274	4235.2087014113595
Gli2_p1_3	Gli2_p1	3575.8769004256515	4395.986868379095	4998.585885363471	5763.238578410593	3835.4158108511106	4611.868754749396	4932.036773920903	5100.436599782169	4623.9876251737305
Arnt_p1_3	Arnt_p1	2433.941956558458	2390.626566624137	901.6436565370818	1949.552370029041	1686.6134465673438	2538.8311901839074	1090.56216864338	1729.4850111280741	2609.7819244048515
Klf2_p1_6	Klf2_p1	3376.1171046127706	5009.696271071345	2331.4431001879902	3680.5337913563726	5176.850192288468	4734.715425242167	1438.5617820082336	4533.721422028594	3748.545722375484
Myrf_p1_4	Myrf_p1	4927.282185735518	8412.881610749093	4283.246766044578	8330.819148216882	6492.375249224542	8873.112637467346	4731.079250710212	12685.463720015294	8828.866055936962
Mbd3_p1_4	Mbd3_p1	3368.2982237160545	2633.887637711407	2358.6857447812163	2397.9996613308244	2632.721683194813	1986.0211729664438	2529.1239506516135	2095.45639294714	2185.158135331056
gRNA_4584	RE97	3798.7150059820656	4521.939301124788	4190.973292422362	4775.900844620112	5354.872325152117	4163.990268577841	3210.4189683659047	5097.348233690868	3988.4305902288615
Zfp771_p2_1	Zfp771_p2	2810.761571387301	3748.9371158423965	3695.3329198230304	4478.192138629853	3630.648568824847	3928.534150133365	2951.869959844834	3533.0908084473517	3709.9435597324114
gRNA_1846	RE47	3876.147149055998	4908.440393765984	6561.083372032996	5323.584371251982	5054.825631734041	4509.496529338755	6344.866190152158	3102.263738710983	4535.7541105609935
Csde1_p1_8	Csde1_p1	5150.1202912919325	4863.986593973386	6220.110917124235	5216.811206656319	5181.029115595126	4972.730849321908	6354.668996162435	5044.846010138766	5055.5046575766455
Ssrp1_p1_12	Ssrp1_p1	5723.420816396324	6161.7905823628325	3916.789256516349	5880.060982027024	7209.47848864713	9095.772227735491	5474.867156740023	8919.201271674783	8976.38146318013
BRDN0000737912	NT	4856.029480789636	5571.542907338898	5329.89159541657	5201.737348125167	4817.4627879158425	3575.349972466652	3796.1366274799893	3477.5002188039493	4250.3738367354235
Tfeb_p2_9	Tfeb_p2	3364.1365613032863	2916.6631975032083	3305.1479456490883	3224.549570789013	4795.732386721218	5502.507115821977	5520.205134537558	5926.574529204954	4826.64897904986
E2f8_p2_5	E2f8_p2	3931.0054263152174	6543.352363915961	5102.283693815105	5941.61257102923	6216.566310985086	6152.57074717955	6259.091637562229	6924.116776694897	5959.898182357197
gRNA_247	RE12	1801.7476027642845	1878.173041237248	1977.2887204760566	1435.785025092264	2302.586741968797	2636.084804324017	2079.4202249301297	1530.2853982392157	2580.830302422547
E2f3_p2_7	E2f3_p2	2267.727682012134	2062.1623792677215	2103.8351985865243	1584.0113006485958	3114.1336481218646	2810.1175875221074	3097.6866992477126	1116.444342004998	3099.202200772375
gRNA_2065	RE51	1751.555431846654	1247.1760497367657	2523.8992023143264	1409.4057726627475	1438.3854021518327	1806.8697784978215	3047.44731844504	2674.525035065915	1760.5343462572612
Zfp748_p1_2	Zfp748_p1	2755.3988501992617	4131.733725167543	5040.768044733627	4166.665728986037	4679.558318796114	4074.414571343529	4039.981426985644	4277.387036450684	3894.682480952829
Sp1_p1_12	Sp1_p1	7360.089143454131	9910.727698205228	7796.669123583811	8457.690790854082	10459.84503656606	9336.3469574505	8077.512152468718	8614.997211681719	8961.216327856067
Arnt_p1_11	Arnt_p1	2764.731062882439	3813.1481599872595	2028.258829714995	4029.744847328069	3473.52105249449	3626.536085171973	1787.786746124372	3747.732251792711	4055.984374854238
Sall4_p1_4	Sall4_p1	2689.9472504348137	2747.4917927369343	1290.9498357241455	1920.6608078443323	4609.352407244252	2538.8311901839074	1561.0968571367032	2821.222424402671	3348.737609286521
Tfeb_p2_1	Tfeb_p2	3613.457973122772	4492.30343459639	6043.473124761707	4899.004022624524	4072.778654669309	5159.560160696328	5833.894926866439	3505.2955136256505	4426.840865960897
Gmeb2_p1_4	Gmeb2_p1	3969.0909429411577	4140.377519571659	4669.037765284129	3595.1152596798424	5183.536469579121	5034.154184568292	3435.883506602289	4623.284038676298	3937.4205895933733
Ascl2_p2_8	Ascl2_p2	3178.627306479582	4563.9234453733525	3240.9959116069763	3814.942363259148	4000.9011737947844	3398.757883633296	2954.320661347403	4419.45187665049	3527.961935843642
Etv5_p1_7	Etv5_p1	4317.409475791648	8436.34333841741	6699.05418497288	6684.000103688484	7763.603719110038	6452.009506505677	6805.598072635204	6607.559252336633	6624.406839284369
BRDN0000737695	NT	3360.9837867481588	2265.9089616504602	2470.2927081147536	2305.044200388718	2758.925167055898	3513.9266372202674	3124.6444157759756	3741.5555196101104	2110.7111073765595
Myrf_p1_1	Myrf_p1	2711.386117409681	2018.9434072471404	1653.8921653048617	1002.4115923216332	2554.993709690966	5062.3065465562195	3530.2355144512103	3750.820617884011	3732.0019383855956
Esrrb_p3_2	Esrrb_p3	3507.3986370882812	4308.314096565916	2281.3517859359304	2803.7376867943426	3794.4623624458577	2999.506204531794	1967.9133065632225	2416.646466442354	4197.985187434111
Gabpb2_p1_3	Gabpb2_p1	2514.779096151928	2885.7925032027933	3387.754674415644	2375.3888735340956	3160.937589156439	2874.100228403758	3614.7847162898543	3273.6680567781405	2528.4416531212346
Myef2_p1_8	Myef2_p1	2493.0880072126506	2165.887912117116	2295.412505725982	2752.235336812905	2517.3833999310405	2093.5120096476176	3929.6998593700214	1213.727873880952	2050.0505660803033
Hes1_p2_4	Hes1_p2	2482.620795689627	3015.4494192645366	2904.4174316326075	3286.101159791219	3546.234318030347	4338.023051775931	4049.7842329959217	2808.8689600374705	3510.03950318793
gRNA_4488	RE96	3608.1613118701575	3897.1164484843885	1736.498894071417	3792.3315754624196	4239.099802274315	5223.542801577979	2432.3212413001224	6604.4708862453335	4115.266267484671
Pou5f1_p1_11	Pou5f1_p1	5546.108775415952	4638.0131116943485	1482.5271428636033	3976.986342469036	5940.757372745629	6119.299773921092	1485.125110557052	9268.186639991698	5845.470343093803
Zfp958_p1_9	Zfp958_p1	5299.057361276157	6840.945856971962	5550.469137123011	6818.408675591259	6487.360541256552	7309.376894319798	6600.964497170659	8897.582709035682	8151.949561017373
Pou2f1_p1_11	Pou2f1_p1	3004.3419290721317	3005.5707970884037	2042.319549505047	2709.5260709746403	3572.143642531629	2794.761753710511	2160.29337451492	3296.8308024628914	3599.651666466491
Id2_p2_3	Id2_p2	2611.5062195032406	4503.416884544539	3184.7530324467684	3794.8438852176114	3700.8544803767086	4156.3123516720425	4582.811809804764	5366.0360836339805	3929.1486975984294
Nkrf_p1_12	Nkrf_p1	5104.846448680301	3809.44367667121	5302.648950823345	4613.856865410224	6469.809063368587	4064.177348802465	5125.642192623885	5826.2026312377	4957.620602303141
Hmg20b_p1_10	Hmg20b_p1	4105.921358633693	4214.467185892655	3596.0290863057885	4149.079560699693	5074.04867894467	4386.649858845985	2428.645189046268	6301.8110092979205	4468.200325935617
Nfe2l2_p1_7	Nfe2l2_p1	3887.6232484366624	4581.211034181585	4018.7294749942253	5195.456573737187	5084.913879541982	5133.967104343668	3949.3054713905763	13315.490402640522	4938.319520981605
gRNA_2055	RE50	4475.552647476845	4612.081728482	7634.970845998214	3401.6674085300538	5551.281720565064	5146.763632519998	9240.370015437895	4095.1734370639756	5538.031690615049
Zfp292_p1_1	Zfp292_p1	5019.469313727448	3651.385721853085	3831.5461427891587	3598.8837243126304	3939.888893517571	5016.2390451214305	6184.345241733863	5807.672434689899	4812.8624923916195
gRNA_252	RE12	1745.1237717541937	2207.8720563656802	2892.9930968031904	2678.1221990347394	2581.73881885358	2403.187991514808	3304.770976214826	3760.0857161579115	2678.714357696052
Zmiz2_p1_1	Zmiz2_p1	3407.7709611462515	3103.122191077715	4750.765699063805	2771.0776599768456	3001.302718842087	5006.001822580366	8593.384818759576	4244.959192492032	4375.830865325409
gRNA_4380	RE93	4543.2742449209845	5619.701190447545	4170.7610077241625	6991.758048699512	6891.044532679757	6139.77421900322	2738.6589291212963	7132.581487857656	5691.0616925215145
Smarcal1_p1_2	Smarcal1_p1	5209.266341946125	5970.392277700259	4732.311004339363	4740.728508047423	5867.208322548441	5837.776154041828	4813.177751046287	4711.302472278352	6851.883869145331
Cebpg_p1_2	Cebpg_p1	5165.505831120955	5801.220872933985	5997.775785444039	6481.759168395523	6333.576163571522	4995.764600039302	4686.966623663964	4458.056452791741	5282.981687437607
Hmg20b_p1_3	Hmg20b_p1	3616.736858660104	6246.993698631978	7124.3909586219515	4778.413154375305	5622.323416778257	5395.016279140804	10827.199238351577	2714.6737942528166	5484.264392647913
Pias1_p1_2	Pias1_p1	3132.5967979747197	4844.2293496211205	4732.311004339363	5107.525732305465	3621.4549375501983	4980.408766227706	4446.7978764121635	6219.969307878467	3419.0486912435454
Gm20422_p1_7	Gm20422_p1	6557.266630736455	6333.431642673139	4447.58142859081	7682.643231377329	7119.213745223307	5970.860047075662	3880.6858293186333	7107.8745591272545	7141.400088968373
Hnrnpk_p1_12	Hnrnpk_p1	2346.925378836938	3248.8318681756737	3838.5765026841846	2875.3385148173165	3623.962291534194	3746.8234500294766	3117.2923112682674	2263.772344922997	3059.2213894634788
Foxd3_p1_2	Foxd3_p1	3220.6222635538807	2558.5631436183944	2184.684337379323	1578.9866811382117	3374.898462457351	5310.559193177025	4085.3194047831776	3699.862577377559	4532.996813229346
Sub1_p1_7	Sub1_p1	4626.255271211941	8235.066411578704	6457.3855635813625	8377.296878687936	6784.899880690633	5538.3373947157015	4875.670639361807	5897.235051337603	6403.8230527525275
Arid4a_p1_5	Arid4a_p1	4067.835842007752	3099.417707761665	4157.579082920988	2910.5108513900054	4008.4232357467695	5817.3017089597	7657.216844778068	7076.990898214253	5855.120883754572
Grhl2_p1_2	Grhl2_p1	2870.033733023699	4834.350727444988	6089.170464079376	5603.706908955897	4524.938156449752	3698.1966429594218	4188.248867891092	3323.0819142389428	4100.1011321606065
Erf_p1_5	Erf_p1	1032.975055241986	819.9256406190221	644.1567253817553	743.6436875368507	1070.6401511658908	931.5872512368371	945.9707799917857	813.784465057585	1017.4427153781196
