sgRNA	Gene	R1_Unsorted	R2_Unsorted	R1_Selected	R2_Selected	R1_Negative	R2_Negative	R1_Low	R2_Low	R1_High	R2_High	PlasmidLib
Nkrf_p2_2	Nkrf_p2	213.96668406998234	309.10619450036427	378.2847396672442	328.1400787720328	187.43617356581464	243.91135771882708	210.18654111436777	307.19918166904824	315.39461967421875	375.4782873708409	297.49714261281724
Elf1_p2_7	Elf1_p2	338.1437775034542	388.1798721632481	347.9410439720107	393.76809452643937	218.83909269726004	344.3454461912853	383.97206114188975	401.453476044779	413.64582318529733	385.90823979780873	287.20636095010974
Phb_p1_6	Phb_p1	753.6594363000717	585.1452147053407	516.8542833421437	666.7624100603945	730.1178698061052	682.0688645711997	715.1039303835195	672.5800265329921	595.2867036259469	612.7597050843584	522.0232879809812
Zfp473_p1_4	Zfp473_p1	659.0938036084277	339.29796233528356	313.5515221840794	308.54282406759194	615.300946731758	424.9134512296309	662.2637384832593	282.76288312719214	591.9841421633896	331.1509895562278	280.65768171020494
E2f5_p1_9	E2f5_p1	500.5292073779944	352.2372914073918	356.0326961574063	344.54708271063447	649.6478895317764	291.36922370031834	560.1060341427566	329.30821368310853	557.3072468065384	370.263311157357	330.2405388123412
Zfp771_p1_6	Zfp771_p1	1047.8636268962973	1115.6577066617797	903.2306751947835	1092.4330122452259	1225.6951873492278	1071.664834140186	1122.560521258858	1203.1967948704391	1028.747895586588	1135.5610704861197	944.88086175769
Thap1_p2_12	Thap1_p2	618.0198419342793	667.094298828693	547.1979790373773	599.7671439777711	590.7674161603163	573.9090769854755	645.8245676698451	688.8708922275628	558.1328871721777	657.0870028989716	755.904689406152
Esx1_p2_3	Esx1_p2	163.34063828556688	172.52438762811028	192.17673940314543	221.49455317112213	141.31313609150425	160.03233877479605	150.30099029407305	232.72665277958203	165.12807312786322	140.80435776406534	157.16830175771477
BRDN0000738372	NT	180.5343896840476	173.96209085834454	236.6808264228212	207.8220498889541	203.13763313153734	183.2094361145941	185.52778489424642	229.2357529878883	228.70238128209056	129.07066128372657	199.26695401424553
Hnrnpk_p2_3	Hnrnpk_p2	204.41459995971528	435.6240787609784	351.9868700647085	386.02034266654414	230.61518737155205	390.6996408708814	245.41333571454115	375.853544239025	266.6818381014991	331.1509895562278	351.7576277434569
Hmgb1_p4_1	Hmgb1_p4	1061.2365446506712	954.6349448755435	776.7986097979774	811.6909448513755	1246.3033530292387	1023.1032968567996	1026.2739493517174	954.1792763962862	1091.4965633751758	882.6347241321504	847.586198764819
Zfp719_p1_6	Zfp719_p1	556.88650362857	726.0401312682974	236.6808264228212	319.4808266933264	576.0472978174513	544.1099518343066	482.60708602237514	698.179958338746	521.8047110840478	610.1522169776165	210.49326128265372
Zfp777_p2_4	Zfp777_p2	345.7854447916679	756.2318991032167	324.6775439389983	396.9583452922786	303.23443786301954	786.9176382512385	416.8504027687182	688.8708922275628	384.7484103879213	728.7929258343753	304.9813474584227
Tsc22d1_p1_6	Tsc22d1_p1	401.18753263121687	605.2730599286202	378.2847396672442	581.0813894921414	357.2082051201913	677.6541793636192	258.329827067938	453.8169729201849	327.77922515880846	615.3671931911005	544.4759025177976
Zfp516_p1_8	Zfp516_p1	815.7479830168077	813.7400283125868	619.0113921827632	814.8811956172148	1032.3709664462672	835.4791755346249	905.3286212244556	806.3978518812517	872.7018664807571	877.4197479186664	723.1612932066281
Maz_p1_2	Maz_p1	383.9937812327361	560.7042597913584	654.4123704938689	626.2006503232959	343.46942800018394	540.7989379286212	359.31330492176835	617.8892631297903	421.0765864760512	619.2784253512133	723.1612932066281
Klf4_p1_6	Klf4_p1	620.8854671673595	764.8581184846222	667.5613052951368	848.1509536038237	755.6327416004046	879.6260276104307	760.8987633637448	733.0889562556833	746.3788905379417	803.1063368765209	870.9743389073361
Junb_p1_7	Junb_p1	619.9302587563327	747.6056797218112	682.7331531427535	641.6961540430864	466.13708085739245	547.420965739992	695.1420801100878	606.2529304908112	741.4250483441058	637.530842098407	667.0297568645872
BRDN0000738048	NT	495.75316532286087	314.85700742130126	651.3780009243455	610.7051466035055	502.4467061031262	391.80331217277654	520.1823335958934	374.6899109751271	610.9738705730939	349.40340630342143	706.3218323040159
Pias1_p1_7	Pias1_p1	254.085437333104	511.82234996339383	301.414043905986	329.5073291002496	297.3463905258735	501.0667710603959	191.39891732760864	521.3077022262637	303.8356545552683	445.8804662528736	319.9497571496337
Tbx3_p1_3	Tbx3_p1	627.5719260445464	733.2286474194686	558.3240007922963	560.1168844594838	566.2338855888746	873.0039997990598	582.416337389533	614.3983633380965	477.2201313395247	676.6431636995362	652.9968727790769
Id3_p1_2	Id3_p1	434.61982701715164	480.1928788982403	349.96395701835957	364.1443374150753	432.77147928023174	365.31520092729306	423.8957616887529	530.616768337447	382.2714892910034	427.62804950567994	313.4010779097289
Trp73_p1_11	Trp73_p1	586.497964370398	734.666350649703	637.2176095999033	540.0638796456374	550.532426023152	765.9478835152307	719.8008363302092	511.99863611508044	691.8866264057469	627.1008896714392	601.5429644655393
Zfp131_p1_8	Zfp131_p1	55.402087839549	12.93932907210827	597.7708051960998	614.806897588156	43.179013805737405	1.1036713018951452	37.57524757351826	6.981799583387461	38.805097185047856	5.214976213483902	744.6783821377438
Zfp532_p4_1	Zfp532_p4	532.0510849418757	396.8060915446536	393.4565875148609	391.4893439794114	472.02512819453847	396.21799738035713	609.4235465829993	390.9807766696978	581.2508174100785	301.1648763286953	417.24442014250474
Srebf2_p1_5	Srebf2_p1	139.4604280098992	171.086684397876	478.4189354615147	474.4358638912308	182.5294674515263	137.95891273689315	183.17933192090152	121.01785944538265	132.9280988679299	117.33696480338779	576.2837731116209
Zfp516_p3_5	Zfp516_p3	258.86147938823757	350.79958817715755	468.3043702297702	491.298617939238	256.13005916585143	357.589501814027	386.32051411523463	403.7807425725748	312.0920582116615	359.8333587303892	583.7679779572263
Tgif1_p1_12	Tgif1_p1	202.50418313766184	176.83749731881304	215.44023943615778	212.83530109241573	198.230927017249	144.580940548264	237.19375030783402	160.5813904179116	273.28696102661365	183.82791152530754	246.97875990498036
Pou2f1_p1_4	Pou2f1_p1	177.66876445096747	264.5373943631024	245.78393513139127	235.16705645329017	186.454832342957	294.68023760600374	178.48242597421174	304.87191514125243	219.62033726005808	298.5573882219534	233.8814014251708
Hmga1_p1_2	Hmga1_p1	250.2646036889972	529.0747887262048	250.84121774726353	328.1400787720328	257.1114003887091	540.7989379286212	237.19375030783402	444.50790680900167	354.1997168592666	482.3852997472609	299.3681938242186
Brd4_p2_2	Brd4_p2	732.6448512574841	506.0715370424568	644.2978052621245	739.6824275652906	691.8455621146562	320.0646775495921	737.4142336302958	580.6529986850571	807.4762775952511	576.2548715899711	689.4823714014035
Zfp687_p1_8	Zfp687_p1	528.2302512977689	933.0693964220297	688.8018922818002	688.6384153118632	555.4391321374403	740.5634435716424	551.8864487360495	660.943693894013	564.7380100972922	912.6208373596828	626.8021558194578
Cenpt_p1_8	Cenpt_p1	243.57814481181023	286.1029428166162	280.1734569193226	298.9720717700743	232.57786981726738	160.03233877479605	207.8380881410229	188.50858875146145	351.72279576234865	235.97767366014656	289.0774121615111
Khsrp_p1_10	Khsrp_p1	620.8854671673595	291.85375573755323	590.6906095338786	460.7633606090627	683.9948323317948	254.94807073777852	686.9224947033807	357.2354120166584	705.096872255976	262.0525547275661	521.0877623752806
Foxo3_p1_9	Foxo3_p1	330.5021102152406	625.4009051518998	389.41076142216315	381.00709146308253	361.13357001162194	526.4512110039842	395.7143260086142	578.3257321572613	299.70745272707177	449.79169841298653	434.08388104511704
Prdm4_p1_5	Prdm4_p1	341.00940273653435	297.6045686584902	305.4598699986838	265.70231378346546	273.7942011772895	333.30873317233386	312.34424545487053	303.7082818773545	302.1843738239897	271.1787631011629	262.882695201892
Mta1_p1_12	Mta1_p1	199.63855790458172	391.0552786237166	418.74300059422217	373.2593396031873	285.5702958515815	366.4188722291882	287.6854892347492	309.5264481968441	229.52802164772987	280.3049714747597	438.7615090736204
Hnrnpu_p1_10	Hnrnpu_p1	511.9917083103149	375.24054309113984	741.3976314868717	648.5324056841704	594.692781051747	429.32813643721147	555.4091281960668	479.416904725939	573.8200541193247	453.7029305730994	831.6822634679074
Six1_p3_3	Six1_p3	931.3282007510392	711.6630989659549	765.6725880430585	731.9346757053954	1004.8934122062524	629.0926420802327	989.8729282648717	748.2161886863562	861.968541727446	629.7083777781811	728.7744468408322
Grhl3_p1_8	Grhl3_p1	996.2823727008553	1360.0672558016026	932.5629143668426	966.1902319398744	722.2671400232439	1265.9109832737315	1034.4935347584246	1279.996590287701	1089.8452826438972	1342.8563749721047	904.6532607125607
Bhlhe40_p1_6	Bhlhe40_p1	329.54690180421386	317.73241388176973	281.184913442497	252.48556061070303	284.5889546287238	203.07551954870672	441.50915898883954	247.85388521025484	447.4970781765093	303.7723644354373	224.52614536816398
Ttf1_p1_2	Ttf1_p1	368.7104466563088	559.2665565611242	352.99832658788296	461.67486082787394	335.61869821732256	576.1164195892658	301.77620707481856	678.3981928524815	212.18957396930423	722.2742055675204	387.30760076008283
Klf2_p1_7	Klf2_p1	542.5583774631694	484.505988588943	481.45330503103804	385.10884244773297	543.6630374631483	543.0062805324114	571.848299009481	434.03520743392045	563.9123697316529	491.51150812085774	413.502317719702
Arnt_p1_8	Arnt_p1	592.2292148365582	904.3153318173447	294.33384824376486	360.49833653983046	614.3196055089004	944.7426344222442	663.4379649699318	749.3798219502542	336.0356288152017	668.8206993793104	211.4287868883544
Cdip1_p1_2	Cdip1_p1	367.75523824528216	329.2340397236438	237.6922829459957	260.68906258000385	325.8052859887459	327.79037666285814	258.329827067938	318.83551430802737	312.9176985773008	379.38951953095386	254.46296475058583
Dcp1a_p1_7	Dcp1a_p1	1045.953210074244	1029.3955128477246	922.448349135098	1105.1940153085827	1110.8782642748806	774.7772539303919	1057.9780644918735	933.2338776461239	827.2916463705947	1087.3225405113935	1102.0491635154049
Id1_p1_3	Id1_p1	582.6771307262911	253.0357685212284	301.414043905986	251.11831028248622	578.0099802631667	291.36922370031834	598.8555082029472	360.72631180835214	522.630351449687	250.3188582472273	262.882695201892
Gm35315_p1_7	Gm35315_p1	538.7375438190627	769.1712281753249	450.09815281263013	456.20585951500675	434.73416172594705	626.8852994764425	520.1823335958934	662.1073271579108	543.2713605906699	723.5779496208913	411.6312665083006
Zfp664_p2_4	Zfp664_p2	503.3948326110745	812.3023250823526	544.1636094678539	514.9976236283293	517.1668244459912	791.3323234588191	556.5833546827392	596.9438643796279	546.5739220532273	817.4475214636016	397.5983824227904
Zfp12_p1_12	Zfp12_p1	486.2010812125938	560.7042597913584	506.7397181103993	587.9176411332254	521.0921893374219	603.7082021366444	601.2039611762922	571.3439325738739	568.0405715598495	565.8249191630033	565.0574658432126
Zscan22_p1_3	Zscan22_p1	514.8573335433949	432.74867230050995	444.0294136735834	501.78087045556686	527.9615778974255	382.97394175761536	476.7359535890129	351.4172456971689	525.107272546605	449.79169841298653	458.4075467933348
Gm49359_p1_3	Gm49359_p1	987.6854970016149	576.5189953239352	646.3207183084734	488.1083671733988	1080.4566863662928	494.444743249025	992.2213812382166	461.96240576747033	893.34287562174	514.9789010815352	531.378544037988
Srebf1_p1_8	Srebf1_p1	524.4094176536621	583.7075114751065	358.0556092037552	303.07382275472474	441.60355028595075	607.0192160423298	481.43285953570273	432.87157417002254	568.0405715598495	452.39918651972846	252.59191353918447
Mbtps2_p1_7	Mbtps2_p1	1036.401125963977	1232.111668310754	792.9819141687685	872.7614595117261	907.7406311433432	1004.3408847245821	1143.696598018962	998.3973404244068	1043.6094221680955	1075.5888440310548	771.8086247030636
Pias2_p1_5	Pias2_p1	816.7031914278343	523.3239758052679	510.78554420309706	604.7803951812327	853.7668638861714	422.7061086258406	839.5719379707987	493.3805038927139	831.4198481987913	475.866579480406	559.4443122090086
Smad2_p2_7	Smad2_p2	670.5563045407482	543.4518210285473	668.5727618183113	658.5589080910936	745.819329371828	420.4987660220503	805.5193698572978	551.5621670876094	694.3635475026648	500.6377164944546	669.8363336816892
Tfb1m_p1_12	Tfb1m_p1	536.8271269970093	634.0271245333053	516.8542833421437	600.6786441965822	586.8420512688857	496.65208585281533	486.1297654823925	653.9618943106254	539.1431587624734	684.4656280197621	548.2180049406004
Zfp568_p1_2	Zfp568_p1	210.1458504258755	366.6143237097343	290.2880221510671	332.6975798660888	165.84666666294595	333.30873317233386	286.5112627480767	301.3810153495587	127.14861630845468	392.4269600646636	365.7905118289671
Ubtf_p2_5	Ubtf_p2	434.61982701715164	503.1961305819883	340.86084830978956	310.82157461462	605.4875345031813	406.15103909741345	487.30399196906495	394.47167646139155	520.1534303527692	504.5489486545675	299.3681938242186
Irf3_p1_8	Irf3_p1	394.5010737540299	534.8256016471419	288.26510910471814	349.5603339140961	401.36856014878634	765.9478835152307	408.6308173620111	514.3259026428763	459.88168366109903	505.85269270793844	362.0484094061644
Tbx3_p1_8	Tbx3_p1	761.3011035882854	506.0715370424568	538.0948703288072	464.86511159371315	751.7073767089739	417.1877521163649	732.7173276836061	516.6531691706721	843.8044536833811	521.4976213483902	461.21412361043684
Klf8_p2_5	Klf8_p2	370.62086347836225	339.29796233528356	323.6660874158239	284.38806826909513	512.2601183317029	278.1251680775766	503.7431627824792	293.23558250227336	407.0407002601828	242.49639392700144	247.91428551068105
Ybx3_p1_7	Ybx3_p1	634.2583849217333	661.3434859077561	779.8329793675007	714.6161715479825	616.2822879546158	491.1337293433396	584.764790362878	677.2345595885837	631.6148797140768	646.6570504720038	706.3218323040159
Hmgb1_p5_2	Hmgb1_p5	369.66565506733554	112.14085195827168	374.23891357454636	259.32181225178704	336.60003944018024	77.25699113266016	308.8215659948532	98.90882743132236	262.5536362733025	108.21075642979096	350.8221021377562
