sgRNA	Gene	noRE_High_R1	RE57M_High_R1	RE97_High_R1	RE93_High_R1	RE95_High_R1	RE96_High_R1	RE58_High_R1	RE61_High_R1	RE85_High_R1	RE127_High_R1	RE57L_High_R1	RE57R_High_R1	noRE_Low_R1	RE57M_Low_R1	RE97_Low_R1	RE93_Low_R1	RE95_Low_R1	RE96_Low_R1	RE58_Low_R1	RE61_Low_R1	RE85_Low_R1	RE127_Low_R1	RE57L_Low_R1	RE57R_Low_R1	noRE_Unsorted_R1	RE57M_Unsorted_R1	RE97_Unsorted_R1	RE93_Unsorted_R1	RE95_Unsorted_R1	RE96_Unsorted_R1	RE58_Unsorted_R1	RE61_Unsorted_R1	RE85_Unsorted_R1	RE127_Unsorted_R1	RE57L_Unsorted_R1	RE57R_Unsorted_R1	noRE_High_R2	RE57M_High_R2	RE97_High_R2	RE93_High_R2	RE95_High_R2	RE96_High_R2	RE58_High_R2	RE61_High_R2	RE85_High_R2	RE127_High_R2	RE57L_High_R2	RE57R_High_R2	noRE_Low_R2	RE57M_Low_R2	RE97_Low_R2	RE93_Low_R2	RE95_Low_R2	RE96_Low_R2	RE58_Low_R2	RE61_Low_R2	RE85_Low_R2	RE127_Low_R2	RE57L_Low_R2	RE57R_Low_R2	noRE_Unsorted_R2	RE57M_Unsorted_R2	RE97_Unsorted_R2	RE93_Unsorted_R2	RE95_Unsorted_R2	RE96_Unsorted_R2	RE58_Unsorted_R2	RE61_Unsorted_R2	RE85_Unsorted_R2	RE127_Unsorted_R2	RE57L_Unsorted_R2	RE57R_Unsorted_R2	noRE_High_R3	RE57M_High_R3	RE97_High_R3	RE93_High_R3	RE95_High_R3	RE96_High_R3	RE58_High_R3	RE61_High_R3	RE85_High_R3	RE127_High_R3	RE57L_High_R3	RE57R_High_R3	noRE_Low_R3	RE57M_Low_R3	RE97_Low_R3	RE93_Low_R3	RE95_Low_R3	RE96_Low_R3	RE58_Low_R3	RE61_Low_R3	RE85_Low_R3	RE127_Low_R3	RE57L_Low_R3	RE57R_Low_R3	noRE_Unsorted_R3	RE57M_Unsorted_R3	RE97_Unsorted_R3	RE93_Unsorted_R3	RE95_Unsorted_R3	RE96_Unsorted_R3	RE58_Unsorted_R3	RE61_Unsorted_R3	RE85_Unsorted_R3	RE127_Unsorted_R3	RE57L_Unsorted_R3	RE57R_Unsorted_R3
Foxn3_p2_7	Foxn3_p2	605.2224089708642	368.44723172024663	290.6253939631474	316.821812037225	223.74084863956998	314.68433920239073	307.60494105833743	354.92056425791435	342.32334431100355	734.9697657142332	205.95552150494254	272.9969813230095	489.2275103740752	404.6132991702715	154.8826229084245	251.69322450836984	242.18314161556995	425.230757421587	410.94518573181966	336.0511520422412	255.01155718584795	492.24703259655524	158.71623638768187	249.98892786811192	337.03136190894355	345.1437970448293	306.70187122197143	296.05553822030095	411.52068777027506	328.9578551724096	353.68368767543217	334.70785467416806	146.26203511460176	884.641118124966	160.68610290167373	235.0866442074841	319.5988203693376	405.33896562404874	466.8687281114951	223.57015631998024	226.6200989697884	269.4956750715192	221.01262308683997	492.6543665044044	154.90655087120646	466.15856798796415	509.9580969165263	265.26543145266015	514.7004299930495	525.1932492020125	219.8108775240517	254.80328194146406	474.4210891807946	436.15211235770977	404.5667974281931	456.1067330260722	381.5651628085202	472.7902290852952	284.97108814127984	327.8749021474223	471.2263732768635	378.8796285163531	460.6674673571438	173.9466919579594	410.242157358921	416.60718074346744	318.4072292540789	358.96442436776056	291.01792668866983	395.3366118895148	411.36174928472286	280.7820864910831	324.14317649027726	322.02372092538707	541.9904029965085	338.50484609498784	396.7614248169697	408.734120463261	471.83852620253714	322.511362996578	404.6686703083071	211.83816528922574	385.57944825580165	276.9157290116569	194.62239494906046	290.50675630601484	248.5525582265372	227.52092088260622	290.17206778139956	479.32694746112827	179.523417736892	453.1856550265222	307.85777533144557	337.7652285690864	96.28200957867884	503.3566711072493	309.3439004039563	339.3750346837353	427.23653776893826	421.9595636857967	346.53085341590366	342.02310745529707	173.36121012895634	349.6103834951774	285.72976221997584	343.622432318178	218.78583255836125	364.19710344189514
Zfp236_p1_1	Zfp236_p1	933.8499613532339	1191.1731525501154	1180.9843311704215	2084.0078362725426	850.5217191435707	1185.0878306132588	1383.8008581309316	1725.5856589623918	2247.4708846027856	1776.6230653008988	582.6716336247424	1155.8272193860341	364.4580781981366	287.33408201946816	461.8821076019088	368.94789937973894	562.8125617109658	328.5874034621354	493.4288072407154	267.80425998224877	249.62872748271658	379.4909389229601	371.73013259220227	421.9671264724159	378.88492972770126	448.9464427725975	535.1418856493709	813.6582052647025	838.3458639287009	395.86453758035736	658.2847411428452	600.9659227771891	924.0408780938121	938.4888383586597	435.8335393771425	575.7978820536455	784.2786841958088	893.2469798011444	1184.6457937877092	1613.4573519036337	1652.9486272830172	1238.1546581116024	1155.896018744173	1989.4690361644698	1530.9381463760724	1540.9994850977293	1411.270949574825	1510.1883822384252	341.5739217226601	348.96561408771595	517.2020647624746	562.5931790878809	449.3809562928356	308.3494003645204	445.7182418165298	323.0756025601345	360.62561119097944	533.8287925777075	254.42058484318127	363.4031423181956	392.33327005856506	430.3778304506146	781.8058460436142	771.3707470754746	646.4421873534513	420.3435680147093	625.560980551153	638.2631148680024	731.4988646386403	963.4949549541947	565.3823482232606	569.4735275312108	802.5873856248988	671.3375876919087	1393.1219596083274	1474.8548551131255	1506.0474607954188	1317.3270678999904	988.0185042650718	1526.8676645224853	1962.3658806731607	2363.3509056437792	1124.9299798207494	854.444132060418	276.7566166706823	230.69654177242356	614.1420006665409	254.0516289713907	325.1038625348375	234.56425088523298	359.046835473784	356.944615383793	172.95380636598065	166.03399187492437	139.82355531171194	305.4781883049209	383.58643650090585	255.76089570368455	755.4037334465286	661.7944844308321	634.0485317946435	470.72252417816657	609.0453040056756	651.8311242147937	594.0171372467918	718.0523930510892	248.62026427086505	539.5738965422707
Nfrkb_p1_7	Nfrkb_p1	616.1766607169432	533.8297959583118	598.4588704635865	393.5606592434733	555.90406057537	551.2555445602164	1023.102461492662	470.20166824961547	446.3775767227183	175.9032737921682	521.4063835568165	654.3527644634597	1402.0144089243634	2025.9984762801275	1597.2270487431276	1261.498571029902	1482.0555296691944	1961.8600853768671	3015.0709505126697	2341.1275630706264	1284.4777379097195	1564.0361380530944	2880.5604656676646	2434.2893472547353	757.7698594554025	879.7274225428355	816.4615330460757	711.4564047654894	823.608208443815	908.8157693746232	1293.471772070152	870.1244055654282	584.2863590255184	740.021526640189	1556.967627202519	1254.7544139256102	407.9090207345493	373.43728777400787	325.2847376285465	467.4648723054132	346.8206244368721	350.85285999877027	638.7264807209675	232.50269847784392	571.0119135837557	397.69736307651414	424.7232798643331	334.5057909852769	1106.6059244850564	2343.3040985990124	1541.6600007342993	1507.7808885527002	1742.524961863861	1933.2695957064996	2101.930269861405	2300.9999928943516	1251.7198633596577	1544.586021935111	1880.6088505632788	2213.9169089273314	780.4020480512762	989.5011657368832	792.8795832396994	589.1408793099934	740.7150063424963	836.9507487581768	1035.9819413360365	756.3558497775007	1263.713714262213	837.0534966822688	824.6439549153127	1356.4543051611479	588.342066917284	261.9854000748912	286.88934821369435	507.34344903723115	485.5562851744793	392.8094144711859	476.38636741894715	324.865460536699	426.84229607862534	240.95336336215252	1045.0211605645168	1046.389386766542	1119.525152596889	1443.9894651681325	2030.6502693944763	1664.1989619328442	1636.6339746411904	1454.0069713258542	3682.0373463351807	1721.374544495903	1571.8041922540322	1985.896765562821	2987.1953417690743	2274.290360696258	694.9926295742218	647.5997038650987	723.9285778862566	837.9232543529674	919.50761104418	682.2832092020617	1608.1533308015028	723.3626604797917	753.4242677484625	659.9920510387075	1534.8157647654737	558.5170344729734
Gtf2ird1_p2_4	Gtf2ird1_p2	753.1048075429305	596.6333013651721	422.5540267490499	768.4847413082863	375.4555336759907	794.5221613904333	391.88026737569015	619.9763309159988	556.9666160008692	684.4931741043066	500.55012821454386	372.115885311056	719.0659380665938	706.6072833335901	474.32803265705	384.1101418200022	591.2427565962719	566.3300542023862	745.2984372053791	336.91503675186135	762.3432567059782	618.3398685326187	782.4432004375194	445.9022365874479	601.3696849747816	674.7171972304933	628.2100396753484	602.6609397179401	664.3281626263945	570.565319423332	707.3673753508643	605.0265033364944	534.7705658877627	435.39728074672246	617.0639842023179	476.33814796586375	777.9708127411508	525.4393998830261	592.3228968938546	437.75974664052075	416.4909927012327	729.6722523162831	700.167989939109	634.6695282773577	685.5438847066158	647.2695737082547	632.188451582863	526.3203005013099	622.319610809778	483.31737551148655	433.6540389162287	451.16544417158315	494.98976976733235	606.5557283486289	540.3131204754336	930.4869729842787	486.26292089622393	484.1703002448975	438.7252604776118	619.2064715477634	586.3676590549206	642.5013765131683	320.03100496686193	394.4862478332293	593.6079701178327	670.681515187914	506.4065080652191	681.3763355492479	599.4336642119885	429.56967046095326	511.99366180815645	667.0222336360941	426.27047867214543	604.0218946171102	491.1291335071	567.7611844038182	650.1516360810824	636.9882396830042	292.1987981543423	677.98009155485	382.495044537989	764.0229563274919	889.0825909479853	717.0018509128231	553.5132333413646	397.310710830285	545.3677491184214	528.2022792221636	610.9094559720573	770.7111100514799	739.7810636943066	742.5178944587776	437.22722249319906	464.7323988263815	498.58136170360444	258.23929320622176	431.0191678961791	539.393171067386	518.5660875093997	521.640952620452	651.8897242477395	618.8150036948931	291.9767749540317	611.5946350657324	330.8449878336562	456.188401525857	948.0719410862321	320.2001379254246
Adnp_p1_3	Adnp_p1	1073.516671115741	996.4822857888488	572.328078462514	856.18628097257	767.7682545782504	553.4873483843469	861.2938349633448	883.2166471175209	1769.9273059016791	871.8684005350946	903.3365595121846	586.3135168106481	981.7384268580436	1014.4652283544488	1190.6601636085134	836.9557827025311	1155.108288488175	993.4936787031622	793.9048570231212	1052.2115763173515	1256.21788196828	894.7741627001424	966.2198952022036	606.3561229141438	889.9390209883215	866.7520918268644	730.796527635801	789.9210128906916	1176.7451071778114	551.9801298655686	698.7057340200374	969.8986707369306	964.4152940369054	681.5582875293217	738.8625827487921	736.4952210136565	843.1521511059499	617.3912948625557	598.5956053329726	1014.6645556060643	729.6248456696227	556.7882343458746	645.3568594135727	967.71393420508	571.0119135837557	1035.0089433431033	1001.4184250259809	753.6906703178757	931.1398688056076	600.2208562308714	1421.3110587414926	1083.8879669130781	814.2514640888096	868.2469957632547	1164.5324327556577	1108.8364006419094	949.2596733285136	1032.4828197530078	630.542354955837	888.2060042693328	810.253492512254	695.2257261125313	1024.3206906378798	799.326465425861	945.8360850219568	949.0423668954326	880.4191578127338	911.0010978732722	876.217018399582	1051.8383319127454	911.8326730176769	690.750297283228	663.8274641821431	984.2645933369175	887.6880940573312	800.741903659904	758.8711968114966	743.1529462968382	429.7709949507447	804.6305392133602	687.3823988798642	1192.719148642655	757.9700622654291	928.2431894253829	848.1251156037039	843.7512407417343	1173.9885395845665	1058.0124801466777	893.1424794913119	869.7817253321994	516.8828604639373	936.8273352564397	978.2267288059866	993.7622748984445	1319.124857348651	866.0464101428169	878.536677147236	936.1504579923326	732.7003425505947	965.3355559987675	800.1088615503835	788.0635517140092	260.0418151934345	881.6261844660996	706.8052012809928	1059.305015491211	643.0977502473042	945.9347586041168
Yy1_p1_7	Yy1_p1	356.01318174756716	381.00793280161867	208.40899961830968	292.703888629547	493.4558442598735	390.56566922282536	344.6860846379726	188.80684748247106	374.49470119192017	327.33304862194774	241.15045239502763	224.27752004074935	538.478602022472	542.4163793224654	579.4269553449095	712.6253946923724	658.6328481762565	920.0447296939791	549.3998361217517	742.0769655637151	464.26906189507935	537.1069838430394	666.8866423657861	420.19415535278387	416.33285882869495	441.16124434301486	362.7542821694352	404.19163681301666	545.8600858440426	535.2534592635817	399.879108106509	479.72858893507276	409.83841089404035	343.08690320324774	281.75097495088	334.54637829526587	462.5772400082518	347.16531777985654	233.88241465854168	334.57352064668373	574.9719402915915	406.7859246362554	542.807002301279	437.35642740697125	345.24385539912504	399.5644868468264	308.658848133687	250.29454290506737	498.32359812963426	554.8553263994684	484.3796260371637	605.4500002095339	535.6799857102658	624.8132586333703	733.2439181921809	643.9583842884128	553.7348094416329	366.23138095447376	526.3701469885502	559.3160095456027	505.34230980369523	518.6604623379202	325.5678735649045	584.9992914062324	452.71672415618303	474.5211834477163	411.7448993680605	540.7897463712737	582.0358533773397	365.5207221660039	450.15496747123734	317.6924077199579	291.9508747155579	545.80291682269	243.18044474623397	301.67485672768476	218.30541278138944	558.2494156110772	165.99620439896486	313.0949728360939	487.8197669470004	449.7796116093514	358.4259659842663	437.3778996125436	930.2593373253258	454.9848462733909	603.2829083168378	572.4201260368044	567.2447125302598	1184.476620929779	536.1605429054828	955.7100708825448	754.7704109811395	411.01551910214124	509.0068022312321	476.06308727244544	470.2027286140136	604.9728879144847	425.68857929876094	466.9286113254908	557.1941643043837	571.2138495645167	260.0418151934345	481.94372558542364	380.4717360087046	302.15075945219104	212.708448320629	470.5231034400323
gRNA_2565	RE58	520.326957938752	366.35378154001796	534.7252314365804	702.7085865600735	734.4369980172186	475.37421453978175	353.9563705328814	668.0857680148977	525.297936571217	881.8107594885649	608.7419528025833	695.5123093398519	348.041047648671	316.653886307169	640.2737000589334	515.5162429689503	824.4756516738752	599.1887945485998	2377.295805631387	732.5742337578934	765.7075252704352	668.0495442381822	878.5082908826952	638.2696030675198	466.9977040829806	433.3760459134322	596.4822598937652	732.5561313201656	594.0408826215541	553.838648821345	635.1870309273068	687.3982803966883	860.8130191640624	684.6353001141042	744.7323947269354	748.8249401154476	454.1667447353745	495.41429131828176	577.9852776044421	662.1116167937877	712.0158514929162	371.19215623058307	209.5199666863243	1181.3650625360717	528.1654207895923	637.9339548566933	675.349912132697	832.7556754598503	503.0026929477529	425.7380491870134	1045.3449424333862	788.5655086384148	683.2379116571669	308.3494003645204	1797.837128861878	1026.9710895859478	444.3838176611424	581.4181810633171	948.5680860098137	893.2814671508719	522.4002780671111	517.4343146728188	777.3763511651802	770.3353500995344	669.2334183178358	517.4896370669977	710.9550191660722	791.0338751080676	440.4809379499704	632.2072913596292	952.9304388192319	1036.1254459248419	459.5728598184068	349.3138667665216	770.0714083630743	710.9429408205245	434.01195160109563	441.46823833585984	195.55717230562985	719.4122082609798	798.2505277314552	803.1778778738417	751.7635520319352	767.950282717535	617.7921894713296	499.84250717358435	824.0844527608004	471.1210587887182	682.7578065444695	747.4003770442517	3482.0313910041464	588.4104069295973	726.4059867371187	761.8030215437707	1459.5616738678705	786.7900416994439	571.2550694126394	529.5562135403212	715.6727993786442	637.0615082290003	697.178905090214	523.6126954341404	1035.6051236650812	714.4212184466669	818.0894244614044	778.4825449415274	727.6286400993984	572.5716206796237
Smad7_p1_10	Smad7_p1	1177.5820627034914	895.9966771378724	722.1021301759781	738.8854716715905	522.9559219058442	756.581496380216	447.5019827451429	614.5299795463121	610.7531032861517	699.0243141132249	421.0356547221293	393.1156531051337	646.8310036489452	856.1382852008643	980.4623182327944	672.1927481850038	917.6635126868227	879.4545210310094	711.4212355142255	899.3039827145838	1024.0833510207403	950.545993979555	942.5516845128125	526.5724225307039	843.6798144517999	939.4139438363022	875.6867219716978	686.4004794818113	1033.9032155550713	851.201681745557	674.1644169160279	935.0936945143135	847.1009533720685	578.4783659391082	602.3894542569595	765.2645655845024	996.6436898359607	769.393406971574	538.5568245585577	841.9057984497158	435.63120376287026	811.0294372435343	458.82220552827977	432.32934203447735	1031.6117111210133	745.6047589447011	820.4304517960046	569.8294453427515	809.4834035345233	1010.2554527839376	822.5502068433971	737.9165382219159	862.096003714017	949.3915748065497	668.5773627247947	752.8684856039333	1086.5300672657252	888.680102372579	825.8652448944998	515.6670287643669	803.856754413473	825.1973786132868	966.7372572182369	521.8400758738782	758.3264120877025	769.6957778758233	777.813917616513	695.4349944670453	1034.378935078207	665.3360577190857	774.327998653596	471.92482142632747	761.5144488778432	740.4726238227827	771.6608230346183	685.6999144002382	509.37929648990865	1216.4705966168483	638.9716909056045	742.9531836621899	487.8197669470004	617.4429936155158	357.6501522050796	337.5122027195867	1130.2383119518834	687.8174671362998	1049.712260471298	559.5567524179997	873.6918210490566	901.833983217138	693.9965678956361	880.1791283781245	895.2089017503158	655.9970463293581	593.0235876597608	520.6775993101057	936.2808718893078	949.2664013617523	767.787401207947	627.3182145737333	685.5135100247281	902.658922768619	682.0394977441834	866.4257330097876	625.5977951763681	659.9920510387075	520.4450865403442	609.8468275755224
Cnbp_p1_8	Cnbp_p1	443.64719571619906	330.7651284761305	374.7537974787954	428.6412751091868	372.0074726524357	256.65743977499955	530.0918025361486	260.5171405166788	280.4940178054919	323.50906440907454	404.0899472565328	390.59568096984435	485.9441042641821	507.2326141772244	463.26498816359117	265.8446507859489	324.8413008191449	508.34404182671534	453.6599182989264	336.91503675186135	692.3664705652706	432.8379079728331	512.3471490409379	534.5507925690479	339.23418126782553	358.11912776080027	397.6548399291768	438.47869246436557	400.7508626082431	293.64599501265945	421.5332114335763	346.889596352084	490.58724278022675	413.858192653245	551.7623259454733	591.0045356125212	332.2145632786536	502.92056845946786	156.81771097794942	629.2796357957486	300.11850944647654	284.7501472453788	507.88700785355826	206.11050027225082	150.7866957948446	208.49548768487048	376.4840004262833	476.7292321874087	388.3648699038464	317.5587088198215	362.0414453337322	169.08963969815812	405.56072373890737	326.60693064926176	468.6989185528737	343.5419303241249	442.057200814749	490.37761178649873	661.5936861768553	546.1198060536012	392.33327005856506	516.2081670077173	408.6209025355434	365.49513250690273	469.2921648575536	354.95679076797677	630.8567348838611	260.5538119431787	64.05557625484309	362.7599916360492	504.6959276938616	634.0665896817417	602.7730987473307	474.8485376357403	288.4787628852383	614.109036191885	281.54467918234747	393.6941203596345	662.847857291757	400.6674013285954	437.9291089637845	391.54921546349783	286.27528451990105	858.3372016003129	249.97371828319694	341.7726544776645	361.9697449901027	266.9150025901953	390.99792991064095	606.0790581879312	1119.3104367622325	304.5602520339531	309.93322100783735	322.30127834544146	404.75239695495566	375.8116543407618	441.3306312429777	303.30619041783103	328.68318183431603	479.66984149007084	451.51940900527643	366.7051873747515	1101.7561117406042	462.2725531125492	395.5101445465981	530.8374126846336	249.17275374702254	612.2911034375485
gRNA_4479	RE95	764.0590592890095	563.1380984815133	565.9547145598134	607.333162175165	455.14405510926224	421.8109227606514	167.7078993715319	302.27250101760995	473.5221590909917	467.2908708131077	533.1380271868449	290.63678627003475	531.9117898026858	407.5452795990416	401.03536288788484	456.88890553326576	1525.7537921780906	548.934250489685	471.3349800508326	602.9915273148698	489.16464927206187	499.5216192851743	785.2276958127418	376.7563629217999	447.17232985304275	454.1365750589859	790.021716561423	532.768095505575	662.0608310133351	416.3082460938969	336.36040501377835	403.15764124531506	527.9145329917657	650.7881616814968	720.5194203170942	328.79250938109664	323.8040680057763	949.54405836004	390.70012563649107	648.8224816279147	196.76136971363383	551.7034102879214	852.2246746228549	583.141903209295	304.0453046355063	457.4453237265069	343.84087900203906	811.2350231726856	390.7044173129057	455.4001263844693	490.3473421690384	504.93127430602055	1277.9410677461933	318.49247274493223	553.1395447003697	304.07115535071483	355.9723774981926	476.928436779696	385.13667272520945	410.0974008283548	447.77166691466664	577.5155502627906	364.32595375120263	479.3887998603285	536.6298927068714	480.1257643545791	454.7729033213144	505.1744771128536	557.5207562921528	496.9314953918482	384.4753604425841	489.06175628259075	533.9481777117238	584.0091210002782	421.98959529493544	533.8279357732694	122.14707619911076	363.61412015238153	233.07686234101232	655.3807551696884	315.97416722703434	404.6008559789478	350.6678281923991	661.8218217821384	544.5856005455362	465.6652417258179	509.17077461941113	356.95861792182745	1546.525822265845	402.1101443746851	526.52170168471	480.59607770957797	487.0379187266015	429.73503779392195	412.1115314450458	361.11510919894425	525.8846306867257	519.7192560132564	407.629063813359	372.49361128213314	523.570378527395	416.06934721366036	570.2671385820933	463.16669731586165	353.4026006404964	381.5393903670804	382.3227175009747	541.4071034387904
Usf1_p1_7	Usf1_p1	1059.8238564331423	818.5390204694115	708.718065980307	886.8818198550694	864.3139632377909	970.8346634967373	953.9966939124328	934.9569851295443	644.4324925208613	883.3403531737142	819.9115381430939	930.7097086335216	794.5842785941356	1011.5332479256787	569.746791413133	669.1602996969511	547.5444940873756	662.9734081618378	596.533334126835	839.6959377507928	579.3270467995121	709.2722021403567	576.3905426710552	639.1560886273359	603.5725043336636	783.70997524465	528.7963296930542	879.5948507480657	641.6548464958008	650.4816345217139	636.6306378157778	750.0472375973991	448.6892639713564	715.405425961929	606.0580867432991	734.4402678300246	963.0017087444515	690.57749698912	1215.1132347777109	1206.9661585945787	793.9359548367248	940.6924507213406	535.2925731163264	458.7215402400704	917.9037110134255	764.8983712379279	700.3763052246176	782.2289266117245	594.2450419010662	771.2140071338522	1386.4993813055569	906.2269629905893	406.9021594293337	801.3027180525365	666.439625353972	668.8103537161155	1191.227825353429	712.8062753605435	613.0133776536494	497.3953623908264	837.9726909403048	757.7592570327062	956.7708937417601	1013.6536394454895	530.4141024438575	844.4235233006605	721.5465278314887	593.2754063310507	1002.746551742482	611.2257393319734	659.1006179015727	653.8399760543531	643.8460354943863	533.0675154301605	790.7337990931464	609.1431949288778	1024.822632223745	1056.3388308076485	485.48204985176716	660.0889502499303	393.58185742314805	781.090486232311	661.7691536462753	1687.3917497048944	591.0092910838441	493.43426990212816	544.1611833017878	517.7507881568848	656.9559126924983	676.0112572096156	879.5442613955111	758.9641480686112	828.7946401057793	502.9853283269768	3055.2673358024076	1063.9248929451453	692.9303369048622	613.1703525203719	736.8282318044008	539.6285716763297	823.4396516813551	638.2080664887502	789.249719797617	668.8198640777307	636.1246811528936	541.5015571358874	1054.1499205084679	730.2274137803098
Klf2_p1_3	Klf2_p1	1248.784699053005	558.951198121056	1465.8736976211385	1197.126016417473	1284.9774081115029	935.1258023106504	964.9524863336886	1131.9333596665454	985.2478044780719	1287.1530860531263	917.675235059997	1595.1423616381385	962.0379901986848	1448.398331812421	1008.1199294664416	1270.5959164940598	1118.2543321553708	1484.4419168171762	1150.3519356865634	775.7684692389013	383.52661634810903	898.4114560444518	1516.1577318086452	1890.8736990875275	1000.0799889324207	983.5300682706037	1158.0639620277889	1117.626140943007	1199.9852562116698	1209.8958402103879	1416.1783575901998	1044.1492866785138	850.1480791036228	812.3313223825776	1153.418053705165	1439.700200452477	1402.4500867522906	1022.7302604866044	873.6986754485753	1500.1088460770702	1144.5846214859243	1334.7663152127132	1384.4230710159657	1335.94793774026	1386.743218703407	1005.7573376082111	734.4702320454949	1589.721227647512	1200.187820847429	1427.2693616187582	1474.0258845730525	1480.5083660207392	1363.3458067033391	1099.509046036645	1626.8181391960634	1418.7550782109074	586.3074452911408	831.7797465745675	2940.3607354612545	2055.5624670233133	1179.1320562086223	1240.8614370826838	1565.8264395264455	1254.901134839564	1083.6194358520995	1175.0937968055653	1331.220245384517	1125.629957351646	1362.5649121863537	849.2007110140695	1477.2150212409374	1863.971222058176	1374.2782619690522	585.8284640563539	1217.491638402714	1188.9051623849634	1133.542192954159	1474.8047160438443	1017.5794721717367	1206.7103990660282	1358.1345784319897	1395.5215628058	1045.0211605645168	1284.0358925931719	1533.7673143233296	1416.2204369918225	1163.1294472348634	1439.893884454939	1015.800713341452	1152.4243630448402	1866.3206313721187	1240.778466786325	898.6679778776355	959.5788059830188	2204.0607797819857	2297.3849316334	1385.8606738097244	890.2446561993636	1089.2467768481024	1122.727222737697	1034.1029625698352	1006.6762595720342	1151.9396199358282	987.1352004569716	845.1585598296127	1270.2180946382305	1149.178110407554	1647.4419310056196
