sgRNA	Gene	reporter	replicate	lfc	noRE	norm_lfc	zfc	pval	fdr
Zfp985_p1_8	Zfp985_p1	RE127	R3	-0.14170259176667355	0.2303296426031257	-0.37203223436979926	0.9264307621261256	0.009425784498168069	0.872833795145284
Zfp985_p1_8	Zfp985_p1	RE57L	R3	-0.8452873584687867	0.2303296426031257	-1.0756170010719124	0.8604186295617977	0.6563974291890637	1
Zfp985_p1_8	Zfp985_p1	RE57R	R3	0.13502135868213133	0.2303296426031257	-0.09530828392099436	0.018705372485250622	0.6887611954675357	1
Gabpb2_p1_8	Gabpb2_p1	RE57M	R1	0.05127077556191022	0.06505015655810796	-0.013779380996197743	-0.14900655644146044	0.0024264885229716366	0.20139854740664584
Gabpb2_p1_8	Gabpb2_p1	RE97	R1	-1.6193778121095002	0.06505015655810796	-1.684427968667608	2.939677703329203	0.37472956567942306	1
Gabpb2_p1_8	Gabpb2_p1	RE93	R1	-0.3640247769774677	0.06505015655810796	-0.4290749335355757	0.837624984417097	0.5739979072176913	1
Gabpb2_p1_8	Gabpb2_p1	RE95	R1	-0.5474897585503001	0.06505015655810796	-0.6125399151084081	1.268932761155052	0.6865501697998324	1
Gabpb2_p1_8	Gabpb2_p1	RE96	R1	-0.06505524187355712	0.06505015655810796	-0.13010539843166508	0.029133569268920443	0.2343548597356303	1
Gabpb2_p1_8	Gabpb2_p1	RE58	R1	-0.8884960686044415	0.06505015655810796	-0.9535462251625495	0.9990676975852724	0.4128605232574504	1
Gabpb2_p1_8	Gabpb2_p1	RE61	R1	0.9331404481962602	0.06505015655810796	0.8680902916381522	-1.964528793994509	0.8927533268246156	1
Gabpb2_p1_8	Gabpb2_p1	RE85	R1	0.10733321463969772	0.06505015655810796	0.04228305808158976	-0.35689886531368253	0.7754756546534035	1
Gabpb2_p1_8	Gabpb2_p1	RE127	R1	-0.18901437178475258	0.06505015655810796	-0.25406452834286053	0.38738039768964083	0.5688812492392135	1
Gabpb2_p1_8	Gabpb2_p1	RE57L	R1	-1.3043924085748784	0.06505015655810796	-1.3694425651329862	1.0773333797289912	0.12566121459765225	1
Gabpb2_p1_8	Gabpb2_p1	RE57R	R1	0.11053560715704404	0.06505015655810796	0.04548545059893608	-0.3537883136734442	0.9009009113228948	1
Gabpb2_p1_8	Gabpb2_p1	RE57M	R2	0.03249836685692566	0.06505015655810796	-0.0325517897011823	-0.09986119618492276	0.0024264885229716366	0.20139854740664584
Gabpb2_p1_8	Gabpb2_p1	RE97	R2	0.20939678786565044	0.06505015655810796	0.1443466313075425	-0.4193805345059949	0.37472956567942306	1
Gabpb2_p1_8	Gabpb2_p1	RE93	R2	-0.06508569275653432	0.06505015655810796	-0.13013584931464228	0.17208659909233234	0.5739979072176913	1
Gabpb2_p1_8	Gabpb2_p1	RE95	R2	1.6788275670718238	0.06505015655810796	1.613777410513716	-3.389566787243722	0.6865501697998324	1
Gabpb2_p1_8	Gabpb2_p1	RE96	R2	-0.48524881965109445	0.06505015655810796	-0.5502989762092024	0.8515884163915054	0.2343548597356303	1
Gabpb2_p1_8	Gabpb2_p1	RE58	R2	-0.10863030879359041	0.06505015655810796	-0.17368046535169837	0.20235852143985442	0.4128605232574504	1
Gabpb2_p1_8	Gabpb2_p1	RE61	R2	-0.8877383780251168	0.06505015655810796	-0.9527885345832248	1.4060845423375585	0.8927533268246156	1
Gabpb2_p1_8	Gabpb2_p1	RE85	R2	1.5266107785823226	0.06505015655810796	1.4615606220242148	-2.1097826430854734	0.7754756546534035	1
Gabpb2_p1_8	Gabpb2_p1	RE127	R2	-0.2773410289354748	0.06505015655810796	-0.3423911854935828	0.33746831266478516	0.5688812492392135	1
Gabpb2_p1_8	Gabpb2_p1	RE57L	R2	-0.22266968707159557	0.06505015655810796	-0.28771984362970354	0.13623656927481606	0.12566121459765225	1
Gabpb2_p1_8	Gabpb2_p1	RE57R	R2	-0.6611176190337408	0.06505015655810796	-0.7261677755918488	1.2166552195963791	0.9009009113228948	1
Gabpb2_p1_8	Gabpb2_p1	RE57M	R3	0.8273111379920746	0.06505015655810796	0.7622609814339666	-1.0784418326105831	0.0024264885229716366	0.20139854740664584
Gabpb2_p1_8	Gabpb2_p1	RE97	R3	0.22459441190379753	0.06505015655810796	0.15954425534568956	-0.4076058074279107	0.37472956567942306	1
Gabpb2_p1_8	Gabpb2_p1	RE93	R3	1.0749490477560122	0.06505015655810796	1.0098988911979043	-2.0690821713916843	0.5739979072176913	1
Gabpb2_p1_8	Gabpb2_p1	RE95	R3	-0.011079369585020819	0.06505015655810796	-0.07612952614312878	0.22870983521912217	0.6865501697998324	1
Gabpb2_p1_8	Gabpb2_p1	RE96	R3	-0.6420390275206919	0.06505015655810796	-0.7070891840787998	0.791516540218199	0.2343548597356303	1
Gabpb2_p1_8	Gabpb2_p1	RE58	R3	1.1434787515811287	0.06505015655810796	1.0784285950230208	-1.4799076901232335	0.4128605232574504	1
Gabpb2_p1_8	Gabpb2_p1	RE61	R3	0.10092920004604215	0.06505015655810796	0.03587904348793419	-0.2511285345692763	0.8927533268246156	1
Gabpb2_p1_8	Gabpb2_p1	RE85	R3	0.1601251939896526	0.06505015655810796	0.09507503743154465	-0.3675786066667329	0.7754756546534035	1
Gabpb2_p1_8	Gabpb2_p1	RE127	R3	0.24192027225755663	0.06505015655810796	0.17687011569944866	-0.21781491185421006	0.5688812492392135	1
Gabpb2_p1_8	Gabpb2_p1	RE57L	R3	1.482009341787828	0.06505015655810796	1.41695918522972	-1.2705085821999016	0.12566121459765225	1
Gabpb2_p1_8	Gabpb2_p1	RE57R	R3	-0.5759076606215638	0.06505015655810796	-0.6409578171796718	0.7351799017672528	0.9009009113228948	1
Ncor1_p2_5	Ncor1_p2	RE57M	R1	0.39392249520731687	0.07124058272899425	0.3226819124783226	-0.6121037708831747	0.04033076173718724	1
Ncor1_p2_5	Ncor1_p2	RE97	R1	0.13492978143220158	0.07124058272899425	0.06368919870320733	-0.3068403610653583	0.3715975321146764	1
Ncor1_p2_5	Ncor1_p2	RE93	R1	0.5497242142921857	0.07124058272899425	0.4784836315631914	-0.8556575284584892	0.9461033108910812	1
Ncor1_p2_5	Ncor1_p2	RE95	R1	-0.44734392883464175	0.07124058272899425	-0.518584511563636	1.043027905877009	0.04461985233462378	1
Ncor1_p2_5	Ncor1_p2	RE96	R1	-0.7979250574374227	0.07124058272899425	-0.869165640166417	1.0950042450021125	0.5335231958733277	1
Ncor1_p2_5	Ncor1_p2	RE58	R1	1.4218384563237252	0.07124058272899425	1.3505978735947308	-2.1279311221771793	0.17320520418364216	1
Ncor1_p2_5	Ncor1_p2	RE61	R1	-0.5092442507298999	0.07124058272899425	-0.5804848334588941	0.5297277918056061	0.718052583493995	1
Ncor1_p2_5	Ncor1_p2	RE85	R1	0.4356295475378176	0.07124058272899425	0.3643889648088233	-0.7480433507334996	0.6900668459815906	1
Ncor1_p2_5	Ncor1_p2	RE127	R1	-0.018570291850928743	0.07124058272899425	-0.089810874579923	0.09733146227138662	0.49785577823899474	1
Ncor1_p2_5	Ncor1_p2	RE57L	R1	-0.2360125037313204	0.07124058272899425	-0.3072530864603147	-0.048286333599555406	0.6775324056446802	1
Ncor1_p2_5	Ncor1_p2	RE57R	R1	-0.2959673189681464	0.07124058272899425	-0.3672079016971406	0.36046167719863265	0.43671153322902323	1
Ncor1_p2_5	Ncor1_p2	RE57M	R2	0.11535233097769805	0.07124058272899425	0.0441117482487038	-0.20918567200494761	0.04033076173718724	1
Ncor1_p2_5	Ncor1_p2	RE97	R2	-1.4243137245835773	0.07124058272899425	-1.4955543073125717	2.0690555540747457	0.3715975321146764	1
Ncor1_p2_5	Ncor1_p2	RE93	R2	-0.42403028535960274	0.07124058272899425	-0.495270868088597	0.863708730750916	0.9461033108910812	1
Ncor1_p2_5	Ncor1_p2	RE95	R2	0.41327693747179345	0.07124058272899425	0.3420363547427992	-0.9642860209892068	0.04461985233462378	1
Ncor1_p2_5	Ncor1_p2	RE96	R2	0.06072896106475447	0.07124058272899425	-0.01051162166423978	-0.1723189032803275	0.5335231958733277	1
Ncor1_p2_5	Ncor1_p2	RE58	R2	1.4964511622543994	0.07124058272899425	1.4252105795254053	-2.068474252459904	0.17320520418364216	1
Ncor1_p2_5	Ncor1_p2	RE61	R2	-0.5793232924491204	0.07124058272899425	-0.6505638751781146	0.9367578872937685	0.718052583493995	1
Ncor1_p2_5	Ncor1_p2	RE85	R2	0.41717180102707585	0.07124058272899425	0.3459312182980816	-0.7287164433271507	0.6900668459815906	1
Ncor1_p2_5	Ncor1_p2	RE127	R2	0.3977899333108305	0.07124058272899425	0.32654935058183626	-1.0048287999831595	0.49785577823899474	1
Ncor1_p2_5	Ncor1_p2	RE57L	R2	-0.4555135135569447	0.07124058272899425	-0.5267540962859389	0.37997566070381456	0.6775324056446802	1
Ncor1_p2_5	Ncor1_p2	RE57R	R2	0.4295672305462872	0.07124058272899425	0.35832664781729295	-0.6850471129692783	0.43671153322902323	1
Ncor1_p2_5	Ncor1_p2	RE57M	R3	0.39693363365565615	0.07124058272899425	0.3256930509266619	-0.5628946886901134	0.04033076173718724	1
Ncor1_p2_5	Ncor1_p2	RE97	R3	-0.8595357631780394	0.07124058272899425	-0.9307763459070336	1.5233463118854156	0.3715975321146764	1
Ncor1_p2_5	Ncor1_p2	RE93	R3	0.22139177142658126	0.07124058272899425	0.150151188697587	-0.39460236975059276	0.9461033108910812	1
Ncor1_p2_5	Ncor1_p2	RE95	R3	0.23811892225564213	0.07124058272899425	0.16687833952664788	-0.24400436389865718	0.04461985233462378	1
Ncor1_p2_5	Ncor1_p2	RE96	R3	1.0876613260936365	0.07124058272899425	1.0164207433646424	-1.703847767622777	0.5335231958733277	1
Ncor1_p2_5	Ncor1_p2	RE58	R3	1.7130886959620977	0.07124058272899425	1.6418481132331033	-2.1204794134523	0.17320520418364216	1
Ncor1_p2_5	Ncor1_p2	RE61	R3	0.014606366681274784	0.07124058272899425	-0.05663421604771947	-0.07109071688038257	0.718052583493995	1
Ncor1_p2_5	Ncor1_p2	RE85	R3	-0.051416236904048916	0.07124058272899425	-0.12265681963304317	-0.07678657739646659	0.6900668459815906	1
Ncor1_p2_5	Ncor1_p2	RE127	R3	0.7887780074992653	0.07124058272899425	0.717537424770271	-1.344893761833318	0.49785577823899474	1
Ncor1_p2_5	Ncor1_p2	RE57L	R3	1.2473540579829399	0.07124058272899425	1.1761134752539455	-1.0646072821538064	0.6775324056446802	1
Ncor1_p2_5	Ncor1_p2	RE57R	R3	-0.19679619487981587	0.07124058272899425	-0.2680367776088101	0.24550949979657732	0.43671153322902323	1
Zfp771_p2_10	Zfp771_p2	RE57M	R1	0.5229309444495384	0.11879907704642591	0.40413186740311247	-0.7242095256122243	0.9683564192166032	1
Zfp771_p2_10	Zfp771_p2	RE97	R1	-0.2534298273115699	0.11879907704642591	-0.37222890435799577	0.5027255093466942	0.9783900890266047	1
Zfp771_p2_10	Zfp771_p2	RE93	R1	-0.150345006951639	0.11879907704642591	-0.2691440839980649	0.539233099633626	0.0957882993266148	1
Zfp771_p2_10	Zfp771_p2	RE95	R1	0.00982932841726396	0.11879907704642591	-0.10896974862916195	0.05815678352194917	0.09769586391472136	1
Zfp771_p2_10	Zfp771_p2	RE96	R1	-0.07896961017481353	0.11879907704642591	-0.19776868722123944	0.12671738080665118	0.7434271283640259	1
Zfp771_p2_10	Zfp771_p2	RE58	R1	0.026103236864891157	0.11879907704642591	-0.09269584018153475	-0.16920912124716336	0.41903840133851766	1
Zfp771_p2_10	Zfp771_p2	RE61	R1	-0.566003660674662	0.11879907704642591	-0.6848027377210879	0.7093495561275712	0.09562723758533634	1
Zfp771_p2_10	Zfp771_p2	RE85	R1	-0.8389816610974385	0.11879907704642591	-0.9577807381438644	0.857513633159514	0.1934977927035068	1
Zfp771_p2_10	Zfp771_p2	RE127	R1	0.24434643556218252	0.11879907704642591	0.1255473585157566	-0.2829609988820874	0.28451415992013307	1
Zfp771_p2_10	Zfp771_p2	RE57L	R1	-0.027443685287130693	0.11879907704642591	-0.1462427623335566	-0.2189116302396366	0.019276326264900726	1
Zfp771_p2_10	Zfp771_p2	RE57R	R1	0.4262686179599124	0.11879907704642591	0.3074695409134865	-0.8072051983281571	0.20594277135603095	1
Zfp771_p2_10	Zfp771_p2	RE57M	R2	0.35486513304713174	0.11879907704642591	0.23606605600070585	-0.4829182003693594	0.9683564192166032	1
Zfp771_p2_10	Zfp771_p2	RE97	R2	-0.7600587965792943	0.11879907704642591	-0.8788578736257202	1.133261430695141	0.9783900890266047	1
Zfp771_p2_10	Zfp771_p2	RE93	R2	0.05727752836665092	0.11879907704642591	-0.06152154867977499	0.042120514144648784	0.0957882993266148	1
Zfp771_p2_10	Zfp771_p2	RE95	R2	-0.40970271699735705	0.11879907704642591	-0.528501794043783	0.6958785376386977	0.09769586391472136	1
Zfp771_p2_10	Zfp771_p2	RE96	R2	-0.05895944927476759	0.11879907704642591	-0.1777585263211935	0.14492700555551546	0.7434271283640259	1
Zfp771_p2_10	Zfp771_p2	RE58	R2	0.0029035514406603423	0.11879907704642591	-0.11589552560576556	0.12028918004644322	0.41903840133851766	1
Zfp771_p2_10	Zfp771_p2	RE61	R2	-0.39896984380798456	0.11879907704642591	-0.5177689208544105	0.7305397320905695	0.09562723758533634	1
Zfp771_p2_10	Zfp771_p2	RE85	R2	-0.5912441907602775	0.11879907704642591	-0.7100432678067033	0.5785014067004799	0.1934977927035068	1
Zfp771_p2_10	Zfp771_p2	RE127	R2	0.12666928477137843	0.11879907704642591	0.007870207724952519	-0.36536673983124	0.28451415992013307	1
Zfp771_p2_10	Zfp771_p2	RE57L	R2	0.09811508237632845	0.11879907704642591	-0.02068399467009746	-0.13605526539370713	0.019276326264900726	1
Zfp771_p2_10	Zfp771_p2	RE57R	R2	0.3160436613128325	0.11879907704642591	0.19724458426640662	-0.40258357108563103	0.20594277135603095	1
Zfp771_p2_10	Zfp771_p2	RE57M	R3	1.0472171093578029	0.11879907704642591	0.928418032311377	-1.2746582448480912	0.9683564192166032	1
Zfp771_p2_10	Zfp771_p2	RE97	R3	-1.2025086011651884	0.11879907704642591	-1.3213076782116144	2.2149752721246037	0.9783900890266047	1
Zfp771_p2_10	Zfp771_p2	RE93	R3	0.016147961093046802	0.11879907704642591	-0.10265111595337911	0.09776574209813209	0.0957882993266148	1
Zfp771_p2_10	Zfp771_p2	RE95	R3	-0.36082201352290816	0.11879907704642591	-0.47962109056933405	1.0136070285787184	0.09769586391472136	1
Zfp771_p2_10	Zfp771_p2	RE96	R3	0.47666551061890433	0.11879907704642591	0.35786643357247844	-0.7503673766697393	0.7434271283640259	1
Zfp771_p2_10	Zfp771_p2	RE58	R3	-1.6178707612329353	0.11879907704642591	-1.7366698382793613	1.720678012853912	0.41903840133851766	1
Zfp771_p2_10	Zfp771_p2	RE61	R3	-0.7520056945695647	0.11879907704642591	-0.8708047716159906	1.5133469171062863	0.09562723758533634	1
Zfp771_p2_10	Zfp771_p2	RE85	R3	0.9292353758786254	0.11879907704642591	0.8104362988321995	-1.3229801527176013	0.1934977927035068	1
Zfp771_p2_10	Zfp771_p2	RE127	R3	-0.06294578040757418	0.11879907704642591	-0.1817448574540001	0.5297563667231912	0.28451415992013307	1
Zfp771_p2_10	Zfp771_p2	RE57L	R3	-0.8821641715357507	0.11879907704642591	-1.0009632485821767	0.7965964228365788	0.019276326264900726	1
Zfp771_p2_10	Zfp771_p2	RE57R	R3	0.16836937644766795	0.11879907704642591	0.04957029940124204	-0.1715299497534162	0.20594277135603095	1
Csde1_p1_12	Csde1_p1	RE57M	R1	-0.50347412520079	0.24463415819734594	-0.748108283398136	0.8617060449238779	0.6760095392142982	1
Csde1_p1_12	Csde1_p1	RE97	R1	0.1454831502748233	0.24463415819734594	-0.09915100792252263	-0.004421460154219509	8.475352519492662e-4	0.08560106044687589
Csde1_p1_12	Csde1_p1	RE93	R1	0.42618020287829467	0.24463415819734594	0.18154604468094873	-0.3016445505428896	2.622781939008993e-6	2.8063766747396225e-4
Csde1_p1_12	Csde1_p1	RE95	R1	0.6311410052482777	0.24463415819734594	0.38650684705093175	-1.133159143160557	0.65896610147085	1
Csde1_p1_12	Csde1_p1	RE96	R1	1.333829221430677	0.24463415819734594	1.0891950632333312	-1.729338248868868	0.7436066274815476	1
Csde1_p1_12	Csde1_p1	RE58	R1	-0.8120853843099889	0.24463415819734594	-1.0567195425073348	1.1390862154124013	0.02417118199317783	1
Csde1_p1_12	Csde1_p1	RE61	R1	0.3058785096983734	0.24463415819734594	0.061244351501027444	-0.5752457909619364	0.8644257583309156	1
Csde1_p1_12	Csde1_p1	RE85	R1	1.6873288929035417	0.24463415819734594	1.4426947347061958	-2.0574678185340685	1.8835810463416243e-4	0.017517303730977107
Csde1_p1_12	Csde1_p1	RE127	R1	-0.8024314553096242	0.24463415819734594	-1.0470656135069702	1.7877091895796269	0.01600029672184697	1
Csde1_p1_12	Csde1_p1	RE57L	R1	0.7394402217289262	0.24463415819734594	0.4948060635315803	-0.8982416462944095	0.9364557637312465	1
Csde1_p1_12	Csde1_p1	RE57R	R1	-0.17158888078273893	0.24463415819734594	-0.41622303898008484	0.4452923660434098	0.26205238457263497	1
Csde1_p1_12	Csde1_p1	RE57M	R2	0.13719119819624875	0.24463415819734594	-0.10744296000109718	0.0069358308703433855	0.6760095392142982	1
Csde1_p1_12	Csde1_p1	RE97	R2	0.11654741895988313	0.24463415819734594	-0.1280867392374628	-0.005981764475212628	8.475352519492662e-4	0.08560106044687589
Csde1_p1_12	Csde1_p1	RE93	R2	0.036524050235788516	0.24463415819734594	-0.20811010796155743	0.31978189044225086	2.622781939008993e-6	2.8063766747396225e-4
Csde1_p1_12	Csde1_p1	RE95	R2	-0.3142155402536002	0.24463415819734594	-0.5588496984509461	0.7537536754435448	0.65896610147085	1
Csde1_p1_12	Csde1_p1	RE96	R2	-0.20716762102138764	0.24463415819734594	-0.45180177921873355	0.6647518776757788	0.7436066274815476	1
Csde1_p1_12	Csde1_p1	RE58	R2	0.5768664293562886	0.24463415819734594	0.3322322711589427	-0.5161665003135701	0.02417118199317783	1
Csde1_p1_12	Csde1_p1	RE61	R2	-0.026229484231865857	0.24463415819734594	-0.2708636424292118	0.3471189064569255	0.8644257583309156	1
Csde1_p1_12	Csde1_p1	RE85	R2	0.18735209611909573	0.24463415819734594	-0.05728206207825021	-0.22956840100992987	1.8835810463416243e-4	0.017517303730977107
Csde1_p1_12	Csde1_p1	RE127	R2	0.047045395671758465	0.24463415819734594	-0.19758876252558746	0.04690754713740992	0.01600029672184697	1
Csde1_p1_12	Csde1_p1	RE57L	R2	-1.0256586476963019	0.24463415819734594	-1.2702928058936478	1.1381492174563947	0.9364557637312465	1
Csde1_p1_12	Csde1_p1	RE57R	R2	-0.0832022469385953	0.24463415819734594	-0.32783640513594126	0.5181659696942676	0.26205238457263497	1
Csde1_p1_12	Csde1_p1	RE57M	R3	-0.19058829022414808	0.24463415819734594	-0.43522244842149405	0.3356775266302147	0.6760095392142982	1
Csde1_p1_12	Csde1_p1	RE97	R3	0.5445743933148167	0.24463415819734594	0.2999402351174708	-0.6562463580805482	8.475352519492662e-4	0.08560106044687589
Csde1_p1_12	Csde1_p1	RE93	R3	-0.34303347962680014	0.24463415819734594	-0.5876676378241461	1.0424037643608484	2.622781939008993e-6	2.8063766747396225e-4
Csde1_p1_12	Csde1_p1	RE95	R3	0.9563315018250326	0.24463415819734594	0.7116973436276867	-1.303820590332022	0.65896610147085	1
Csde1_p1_12	Csde1_p1	RE96	R3	-0.4128491756737618	0.24463415819734594	-0.6574833338711077	0.7196952724103621	0.7436066274815476	1
Csde1_p1_12	Csde1_p1	RE58	R3	0.050575992371127185	0.24463415819734594	-0.19405816582621876	-0.03317215653689976	0.02417118199317783	1
Csde1_p1_12	Csde1_p1	RE61	R3	0.6042864825627876	0.24463415819734594	0.3596523243654417	-0.8812158886171009	0.8644257583309156	1
Csde1_p1_12	Csde1_p1	RE85	R3	0.3002625785655798	0.24463415819734594	0.05562842036823387	-0.31489563239584073	1.8835810463416243e-4	0.017517303730977107
Csde1_p1_12	Csde1_p1	RE127	R3	0.014580680948330513	0.24463415819734594	-0.23005347724901543	0.6304608530665882	0.01600029672184697	1
Csde1_p1_12	Csde1_p1	RE57L	R3	-1.2657586806314813	0.24463415819734594	-1.5103928388288272	1.232112649902801	0.9364557637312465	1
Csde1_p1_12	Csde1_p1	RE57R	R3	0.4227025900364777	0.24463415819734594	0.17806843183913176	-0.34025663848020304	0.26205238457263497	1
Ybx3_p1_4	Ybx3_p1	RE57M	R1	0.6223710450479601	0.12998535104067624	0.49238569400728394	-0.8456799653236168	0.36000346240411385	1
Ybx3_p1_4	Ybx3_p1	RE97	R1	-0.2968629961467395	0.12998535104067624	-0.4268483471874157	0.6041620784295167	0.09808490465798904	1
Ybx3_p1_4	Ybx3_p1	RE93	R1	0.4354688443997037	0.12998535104067624	0.30548349335902747	-0.5328815446140849	0.7692528267376164	1
Ybx3_p1_4	Ybx3_p1	RE95	R1	0.10748378969302243	0.12998535104067624	-0.022501561347653812	-0.14974592986138036	0.48094444840781625	1
Ybx3_p1_4	Ybx3_p1	RE96	R1	0.6006839738068801	0.12998535104067624	0.4706986227662039	-0.8373443602625984	0.8846104701941253	1
Ybx3_p1_4	Ybx3_p1	RE58	R1	-0.6919759884865847	0.12998535104067624	-0.8219613395272609	0.8204912872374799	0.6972225621921377	1
Ybx3_p1_4	Ybx3_p1	RE61	R1	0.37905554534340685	0.12998535104067624	0.2490701943027306	-0.8986572849707263	0.2065728908331513	1
Ybx3_p1_4	Ybx3_p1	RE85	R1	0.4515780382490943	0.12998535104067624	0.32159268720841805	-0.6960743317546905	0.005296040584992424	0.43957136855437123
Ybx3_p1_4	Ybx3_p1	RE127	R1	-0.011286480253960283	0.12998535104067624	-0.14127183129463652	0.18820430052343584	0.3740157565784623	1
Ybx3_p1_4	Ybx3_p1	RE57L	R1	0.09916198046978697	0.12998535104067624	-0.03082337057088927	-0.34122346374677776	0.0412304284297969	1
Ybx3_p1_4	Ybx3_p1	RE57R	R1	-0.8375561340866187	0.12998535104067624	-0.9675414851272949	1.399461346322368	0.5343467227222113	1
Ybx3_p1_4	Ybx3_p1	RE57M	R2	-0.38135537933705194	0.12998535104067624	-0.5113407303777282	0.5829060145079165	0.36000346240411385	1
Ybx3_p1_4	Ybx3_p1	RE97	R2	0.376995743576311	0.12998535104067624	0.24701039253563475	-0.5751656812871089	0.09808490465798904	1
Ybx3_p1_4	Ybx3_p1	RE93	R2	0.7644707391596418	0.12998535104067624	0.6344853881189656	-1.2762241433857526	0.7692528267376164	1
Ybx3_p1_4	Ybx3_p1	RE95	R2	0.48634410722245386	0.12998535104067624	0.3563587561817776	-0.9915996353283097	0.48094444840781625	1
Ybx3_p1_4	Ybx3_p1	RE96	R2	-0.49163469736384774	0.12998535104067624	-0.621620048404524	0.9868753349396319	0.8846104701941253	1
Ybx3_p1_4	Ybx3_p1	RE58	R2	0.0909877899668887	0.12998535104067624	-0.038997561073787546	0.011074472349572633	0.6972225621921377	1
Ybx3_p1_4	Ybx3_p1	RE61	R2	-0.7054411221040364	0.12998535104067624	-0.8354264731447126	1.2238322276773295	0.2065728908331513	1
Ybx3_p1_4	Ybx3_p1	RE85	R2	-1.0434511252935235	0.12998535104067624	-1.1734364763341998	1.152147722723886	0.005296040584992424	0.43957136855437123
Ybx3_p1_4	Ybx3_p1	RE127	R2	-0.45140682568803536	0.12998535104067624	-0.5813921767287116	0.8170480707357488	0.3740157565784623	1
Ybx3_p1_4	Ybx3_p1	RE57L	R2	0.15749234321159197	0.12998535104067624	0.027506992170915734	-0.185194780827873	0.0412304284297969	1
Ybx3_p1_4	Ybx3_p1	RE57R	R2	0.07291836723092153	0.12998535104067624	-0.05706698380975471	0.04336146262747572	0.5343467227222113	1
Ybx3_p1_4	Ybx3_p1	RE57M	R3	0.17832459324965433	0.12998535104067624	0.04833924220897809	-0.23536498724431823	0.36000346240411385	1
Ybx3_p1_4	Ybx3_p1	RE97	R3	0.2298553702160668	0.12998535104067624	0.09987001917539057	-0.3019230452485558	0.09808490465798904	1
Ybx3_p1_4	Ybx3_p1	RE93	R3	-0.281904245326202	0.12998535104067624	-0.4118895963668783	0.7000512589267128	0.7692528267376164	1
Ybx3_p1_4	Ybx3_p1	RE95	R3	0.31823885045929495	0.12998535104067624	0.18825349941861871	-0.28558467061629345	0.48094444840781625	1
Ybx3_p1_4	Ybx3_p1	RE96	R3	0.28222007036767727	0.12998535104067624	0.15223471932700103	-0.45264583058647334	0.8846104701941253	1
Ybx3_p1_4	Ybx3_p1	RE58	R3	-0.0025410107741034027	0.12998535104067624	-0.13252636181477964	-0.1031298567251581	0.6972225621921377	1
Ybx3_p1_4	Ybx3_p1	RE61	R3	-0.35486714903496336	0.12998535104067624	-0.4848525000756396	0.7622545326312057	0.2065728908331513	1
Ybx3_p1_4	Ybx3_p1	RE85	R3	-0.9002686311906968	0.12998535104067624	-1.030253982231373	1.1353558450769454	0.005296040584992424	0.43957136855437123
Ybx3_p1_4	Ybx3_p1	RE127	R3	0.5428328647587618	0.12998535104067624	0.4128475137180856	-0.7097350444714173	0.3740157565784623	1
Ybx3_p1_4	Ybx3_p1	RE57L	R3	0.6986502868866128	0.12998535104067624	0.5686649358459366	-0.5452937183465402	0.0412304284297969	1
Ybx3_p1_4	Ybx3_p1	RE57R	R3	0.1694330381106098	0.12998535104067624	0.03944768706993357	-0.15823827906900242	0.5343467227222113	1
Smarcal1_p1_12	Smarcal1_p1	RE57M	R1	0.027886061742522894	0.028205086611028846	-3.1902486850595227e-4	-0.16753306617384836	1.2493663113701724e-4	0.011868979958016638
Smarcal1_p1_12	Smarcal1_p1	RE97	R1	-0.437909187698871	0.028205086611028846	-0.4661142743098998	0.6770848459062944	3.9190618778306885e-4	0.040366337341656094
Smarcal1_p1_12	Smarcal1_p1	RE93	R1	0.10478057007872747	0.028205086611028846	0.07657548346769863	-0.105795133761958	3.101663695718296e-4	0.03070647058761113
Smarcal1_p1_12	Smarcal1_p1	RE95	R1	0.3085006257001228	0.028205086611028846	0.280295539089094	-0.8777863891860925	0.0014253855289175852	0.1425385528917585
Smarcal1_p1_12	Smarcal1_p1	RE96	R1	1.2699816057426703	0.028205086611028846	1.2417765191316414	-1.9493908106477962	0.09093891194021995	1
Smarcal1_p1_12	Smarcal1_p1	RE58	R1	-1.156424394654059	0.028205086611028846	-1.184629481265088	1.3126752837988378	0.07519359287273651	1
Smarcal1_p1_12	Smarcal1_p1	RE61	R1	-0.33367182016122426	0.028205086611028846	-0.3618769067722531	0.15331358214579752	0.02374181877002014	1
Smarcal1_p1_12	Smarcal1_p1	RE85	R1	-0.2991334434883834	0.028205086611028846	-0.3273385300994122	0.09194557649763534	0.0014769067596964724	0.12701398133389663
Smarcal1_p1_12	Smarcal1_p1	RE127	R1	0.5742926455676819	0.028205086611028846	0.5460875589566531	-1.0255760618901069	0.741861957211863	1
Smarcal1_p1_12	Smarcal1_p1	RE57L	R1	0.10520217749963495	0.028205086611028846	0.07699709088860611	-0.45548258545324405	0.23375941674284373	1
Smarcal1_p1_12	Smarcal1_p1	RE57R	R1	-0.3849949161350891	0.028205086611028846	-0.41320000274611796	0.4400603854687198	0.5832569791336684	1
Smarcal1_p1_12	Smarcal1_p1	RE57M	R2	0.3437925191697305	0.028205086611028846	0.3155874325587017	-0.5963180386911	1.2493663113701724e-4	0.011868979958016638
Smarcal1_p1_12	Smarcal1_p1	RE97	R2	0.5103183811992259	0.028205086611028846	0.48211329458819707	-0.9319180510308184	3.9190618778306885e-4	0.040366337341656094
