sgRNA	Gene	replicate	reporter	H	L	lfc
Ybx3_p1_8	Ybx3_p1	R1	RE97	486.2876657760559	496.4541216439678	-0.029849794492850322
Ybx3_p1_8	Ybx3_p1	R1	RE93	369.44273583579525	358.8397377528968	0.04200994551408082
Ybx3_p1_8	Ybx3_p1	R1	RE95	367.41005795436234	422.24104255584155	-0.20067059784792438
Ybx3_p1_8	Ybx3_p1	R1	RE96	303.5253200817386	309.2587326702451	-0.026996581486765283
Ybx3_p1_8	Ybx3_p1	R1	RE58	225.85787453050528	126.67127588866127	0.8342757861451112
Ybx3_p1_8	Ybx3_p1	R1	RE61	340.3969606054166	472.544936162226	-0.47322152002139956
Ybx3_p1_8	Ybx3_p1	R1	RE85	136.22558929263135	372.08810322895494	-1.4495794035564193
Ybx3_p1_8	Ybx3_p1	R1	RE127	292.9171907060888	351.6050232832538	-0.26345459680637867
Ybx3_p1_8	Ybx3_p1	R1	RE57L	320.66492588744217	179.59995170185053	0.8362442633089086
Ybx3_p1_8	Ybx3_p1	R1	RE57R	181.43799374083093	255.30784122700794	-0.49273824951246126
Ybx3_p1_8	Ybx3_p1	R2	noRE	370.0617920066014	297.1225209505331	0.31669865744379005
Ybx3_p1_8	Ybx3_p1	R2	RE57M	384.696703485787	294.87594390412	0.38360191247661785
Ybx3_p1_8	Ybx3_p1	R2	RE97	323.4925352173699	315.294335634047	0.03703201021506725
Ybx3_p1_8	Ybx3_p1	R2	RE93	390.8569166433221	197.9205920890883	0.9816828665767876
Ybx3_p1_8	Ybx3_p1	R2	RE95	332.27406403002755	482.46970332335286	-0.5380511485404881
Ybx3_p1_8	Ybx3_p1	R2	RE96	444.92210507090437	385.4367504556505	0.20705363785343275
Ybx3_p1_8	Ybx3_p1	R2	RE58	464.5685337285376	275.76812083612634	0.7524144910804776
Ybx3_p1_8	Ybx3_p1	R2	RE61	170.92090266479337	342.81099004683955	-1.004042198663379
Ybx3_p1_8	Ybx3_p1	R2	RE85	276.03029011624557	416.4644155044214	-0.593349017566855
Ybx3_p1_8	Ybx3_p1	R2	RE127	264.50920079423867	441.7536713772889	-0.7399023351297999
Ybx3_p1_8	Ybx3_p1	R2	RE57L	219.79701758991106	303.0008933663871	-0.4631322134031195
Ybx3_p1_8	Ybx3_p1	R2	RE57R	188.539627646247	194.89777465109933	-0.04784733781739766
Ybx3_p1_8	Ybx3_p1	R3	noRE	198.70420750602614	530.3013880722107	-1.4161447047884637
Ybx3_p1_8	Ybx3_p1	R3	RE57M	465.7518223553621	418.67150173513903	0.15373921125883744
Ybx3_p1_8	Ybx3_p1	R3	RE97	321.0617636518906	409.0258118388161	-0.3493313650935373
Ybx3_p1_8	Ybx3_p1	R3	RE93	359.19585135751765	381.0774434570861	-0.08531122187545014
Ybx3_p1_8	Ybx3_p1	R3	RE95	250.358191642149	262.38541286389204	-0.06769121450019695
Ybx3_p1_8	Ybx3_p1	R3	RE96	418.4658852361958	300.1256874680621	0.4795296175635006
Ybx3_p1_8	Ybx3_p1	R3	RE58	214.88549747537235	640.9829411813861	-1.5766732140072806
Ybx3_p1_8	Ybx3_p1	R3	RE61	266.483841541698	319.17914413158286	-0.26030939137828574
Ybx3_p1_8	Ybx3_p1	R3	RE85	205.10603837544335	526.4713865780451	-1.3599422235346161
Ybx3_p1_8	Ybx3_p1	R3	RE127	385.525381379444	308.4651123558644	0.3217091672918829
Ybx3_p1_8	Ybx3_p1	R3	RE57L	570.9989414814286	241.62491575795838	1.2406844008095872
Ybx3_p1_8	Ybx3_p1	R3	RE57R	324.4788829555906	101.30118615609919	1.6793755756742228
Zfp654_p1_7	Zfp654_p1	R1	noRE	243.73210135025752	331.6240170992054	-0.4442365297557327
Zfp654_p1_7	Zfp654_p1	R1	RE57M	240.7467707262975	304.92596459208863	-0.3409299428440127
Zfp654_p1_7	Zfp654_p1	R1	RE97	263.21992918153484	337.42285705049625	-0.3582769283799171
Zfp654_p1_7	Zfp654_p1	R1	RE93	197.3284642446384	258.76893764715936	-0.39104801278616097
Zfp654_p1_7	Zfp654_p1	R1	RE95	263.58510935620575	254.81878378681708	0.04879535921634255
Zfp654_p1_7	Zfp654_p1	R1	RE96	241.03481300608652	100.50908811782965	1.2618318963607396
Zfp654_p1_7	Zfp654_p1	R1	RE58	305.91943453199036	362.33876591407756	-0.24418006053839375
Zfp654_p1_7	Zfp654_p1	R1	RE61	182.45277088450328	319.6373425594582	-0.8088789686358739
Zfp654_p1_7	Zfp654_p1	R1	RE85	382.5375404121493	256.3572646116308	0.5774269904773154
Zfp654_p1_7	Zfp654_p1	R1	RE127	376.280046546725	260.6726896755157	0.5295503427941406
Zfp654_p1_7	Zfp654_p1	R1	RE57L	225.50826088832315	97.45733813278711	1.2102535080131605
Zfp654_p1_7	Zfp654_p1	R1	RE57R	179.75801231730472	157.79442964724797	0.1879986293661669
Zfp654_p1_7	Zfp654_p1	R2	noRE	315.393572732899	348.59256394983805	-0.14438417808935855
Zfp654_p1_7	Zfp654_p1	R2	RE57M	309.63393207392613	277.4276631997342	0.15844652241092885
Zfp654_p1_7	Zfp654_p1	R2	RE97	286.75238578825036	240.69788398561317	0.25257240454766183
Zfp654_p1_7	Zfp654_p1	R2	RE93	239.20443298571314	116.88223942268993	1.033125285792174
Zfp654_p1_7	Zfp654_p1	R2	RE95	147.76242939584176	220.88974369020974	-0.5800146206125739
Zfp654_p1_7	Zfp654_p1	R2	RE96	254.24120289765963	387.46536493173284	-0.6078499893543543
Zfp654_p1_7	Zfp654_p1	R2	RE58	313.3958995371391	203.61948457086075	0.6220858654382407
Zfp654_p1_7	Zfp654_p1	R2	RE61	314.19283578087015	427.6000622119427	-0.44459960044420505
Zfp654_p1_7	Zfp654_p1	R2	RE85	276.85426113151794	400.1780975796675	-0.5314994229122779
Zfp654_p1_7	Zfp654_p1	R2	RE127	321.14528849371095	402.44069828048106	-0.3255410048676122
Zfp654_p1_7	Zfp654_p1	R2	RE57L	258.60606194984587	142.73595803209972	0.857361984766562
Zfp654_p1_7	Zfp654_p1	R2	RE57R	341.0555547248488	159.369534480326	1.0975826716027954
Zfp654_p1_7	Zfp654_p1	R3	noRE	540.6086539409761	239.26055892820278	1.175968401412349
Zfp654_p1_7	Zfp654_p1	R3	RE57M	491.222625140421	123.89258724815339	1.9872000671094225
Zfp654_p1_7	Zfp654_p1	R3	RE97	206.62390730072167	205.11618882772487	0.010565315609288759
Zfp654_p1_7	Zfp654_p1	R3	RE93	355.47147041026227	324.80018387481596	0.13017749434731204
Zfp654_p1_7	Zfp654_p1	R3	RE95	465.19843914129416	295.729398764901	0.6535508144814923
Zfp654_p1_7	Zfp654_p1	R3	RE96	284.87529608045463	247.6765382017988	0.20186570104519908
Zfp654_p1_7	Zfp654_p1	R3	RE58	52.30017398871496	204.8253759414204	-1.9693014227508079
Zfp654_p1_7	Zfp654_p1	R3	RE61	276.84187071823044	294.8143239688666	-0.09074128604362565
Zfp654_p1_7	Zfp654_p1	R3	RE85	254.9966963586593	281.5687967638165	-0.1430035692307826
Zfp654_p1_7	Zfp654_p1	R3	RE127	265.0486996983678	208.35638196068942	0.34718936266833045
Zfp654_p1_7	Zfp654_p1	R3	RE57L	693.5775185929309	114.0665845963966	2.6040752429972667
Zfp654_p1_7	Zfp654_p1	R3	RE57R	390.15327345468774	191.57996345583527	1.0260559950012076
Gabpa_p1_4	Gabpa_p1	R1	noRE	558.6668390500284	791.3008724842425	-0.5022305677360651
Gabpa_p1_4	Gabpa_p1	R1	RE57M	573.6053493826566	551.2123206087756	0.05744932147751922
Gabpa_p1_4	Gabpa_p1	R1	RE97	441.03678206688164	475.7109132187324	-0.10918375783789484
Gabpa_p1_4	Gabpa_p1	R1	RE93	544.8458151643628	581.2192935434243	-0.0932329146512454
Gabpa_p1_4	Gabpa_p1	R1	RE95	496.5207873919224	419.6086171034984	0.2428044878461261
Gabpa_p1_4	Gabpa_p1	R1	RE96	488.76503748456435	409.7678207880747	0.25432870567931465
Gabpa_p1_4	Gabpa_p1	R1	RE58	737.4091052768363	1079.6516886789384	-0.5500226157972022
Gabpa_p1_4	Gabpa_p1	R1	RE61	521.9420062616388	770.5851609811803	-0.5620559701080347
Gabpa_p1_4	Gabpa_p1	R1	RE85	679.6199141093639	440.04632823098825	0.6270611506813203
Gabpa_p1_4	Gabpa_p1	R1	RE127	682.9635804191573	537.1069838430394	0.34659343080216787
Gabpa_p1_4	Gabpa_p1	R1	RE57L	844.6783413620427	966.2198952022036	-0.19394735185673626
Gabpa_p1_4	Gabpa_p1	R1	RE57R	1230.5863927329506	724.2587023696718	0.7647607296978248
Gabpa_p1_4	Gabpa_p1	R2	noRE	731.7130887403256	463.2303869937445	0.6595367440256373
Gabpa_p1_4	Gabpa_p1	R2	RE57M	579.8599091566252	462.3794386662236	0.32662082935925385
Gabpa_p1_4	Gabpa_p1	R2	RE97	413.9987569817864	472.4441937734143	-0.19051317788133898
Gabpa_p1_4	Gabpa_p1	R2	RE93	600.3562239641428	629.6056630235564	-0.06862861680421985
Gabpa_p1_4	Gabpa_p1	R2	RE95	487.69257785052434	594.7031560890263	-0.2861923929397174
Gabpa_p1_4	Gabpa_p1	R2	RE96	455.09175318681076	434.1234978816274	0.06805039830220648
Gabpa_p1_4	Gabpa_p1	R2	RE58	764.7036758804663	627.425918336458	0.2854515545941369
Gabpa_p1_4	Gabpa_p1	R2	RE61	759.0898912465823	533.5864024183217	0.5085408051254154
Gabpa_p1_4	Gabpa_p1	R2	RE85	429.2888989569073	616.55346429425515	-0.5222669295446541
Gabpa_p1_4	Gabpa_p1	R2	RE127	644.7800753478383	460.3756060020927	0.4859868097943921
Gabpa_p1_4	Gabpa_p1	R2	RE57L	544.7774264357201	597.9885399660599	-0.1344485553625926
Gabpa_p1_4	Gabpa_p1	R2	RE57R	334.9736312523892	720.7157291785443	-1.1053597480375108
Gabpa_p1_4	Gabpa_p1	R3	noRE	596.1126225180784	364.24741806980126	0.7106507708679266
Gabpa_p1_4	Gabpa_p1	R3	RE57M	629.492697402169	245.64909540582138	1.3575549047229702
Gabpa_p1_4	Gabpa_p1	R3	RE97	547.5533543469124	382.4813638728752	0.5175987234151853
Gabpa_p1_4	Gabpa_p1	R3	RE93	569.00264471957	400.37250388529293	0.5070817808204239
Gabpa_p1_4	Gabpa_p1	R3	RE95	368.1738112384544	511.27445048213764	-0.47369995662369907
Gabpa_p1_4	Gabpa_p1	R3	RE96	531.7082389576187	753.2280602960587	-0.5024439451153337
Gabpa_p1_4	Gabpa_p1	R3	RE58	255.81606842306232	712.069395184585	-1.476874826371354
Gabpa_p1_4	Gabpa_p1	R3	RE61	285.31662186266607	464.75894460381244	-0.7038993113815004
Gabpa_p1_4	Gabpa_p1	R3	RE85	388.0384509805685	641.3127140050563	-0.7248137088604434
Gabpa_p1_4	Gabpa_p1	R3	RE127	549.1728739962392	576.23561886003165	-0.06939724047655864
Gabpa_p1_4	Gabpa_p1	R3	RE57L	1425.945726145198	788.0406516471485	0.855568922457486
Gabpa_p1_4	Gabpa_p1	R3	RE57R	360.19356438680063	520.152722697898	-0.5301505552142189
gRNA_6441	RE127	R1	noRE	654.5165418282196	574.5960692312964	0.18787846504965283
gRNA_6441	RE127	R1	RE57M	540.1101464989979	1471.8541752425817	-1.446292277552047
gRNA_6441	RE127	R1	RE97	416.81799923661936	511.6658078224738	-0.2957778341171565
gRNA_6441	RE127	R1	RE93	604.0443544377542	525.6244045957925	0.2006186648293767
gRNA_6441	RE127	R1	RE95	657.0471839329838	624.9378023862643	0.0722832379402403
gRNA_6441	RE127	R1	RE96	743.1906734354335	550.867117568874	0.43202127176262456
gRNA_6441	RE127	R1	RE58	320.2462400059403	695.2190955749782	-1.1182617797839847
gRNA_6441	RE127	R1	RE61	765.21236744097655	476.8643597103268	0.6822698293890933
gRNA_6441	RE127	R1	RE85	737.9304984560252	512.0416755103702	0.5272150814763195
gRNA_6441	RE127	R1	RE127	952.1720690054321	572.2674861713648	0.7345226097813435
gRNA_6441	RE127	R1	RE57L	314.14734609298193	509.56265366571546	-0.6978005413951304
gRNA_6441	RE127	R1	RE57R	540.9540183754403	382.9617618405119	0.49829461802994884
gRNA_6441	RE127	R2	noRE	370.0617920066014	605.9427789463628	-0.711400197628177
gRNA_6441	RE127	R2	RE57M	521.6862613124331	1252.7865545749003	-1.263870150489577
gRNA_6441	RE127	R2	RE97	496.4400678959084	615.6693809384072	-0.31053063236587475
gRNA_6441	RE127	R2	RE93	512.022560802752	504.93127430602055	0.02011994669533546
gRNA_6441	RE127	R2	RE95	620.9084468395215	571.4516041216357	0.11974722469973241
gRNA_6441	RE127	R2	RE96	615.2637110123363	515.2680769249222	0.2558771386421763
gRNA_6441	RE127	R2	RE58	499.48852817625834	464.4234438112283	0.10500856268826751
gRNA_6441	RE127	R2	RE61	977.7681049500679	687.8148009255352	0.5074659638186163
gRNA_6441	RE127	R2	RE85	547.1167541408569	556.0614262880264	-0.023395101919487415
gRNA_6441	RE127	R2	RE127	690.8357950155411	539.0015521957085	0.3580475264675513
gRNA_6441	RE127	R2	RE57L	402.9611989148369	923.0258619409116	-1.195709970387641
gRNA_6441	RE127	R2	RE57R	625.9702773962246	754.213784196702	-0.26887544286347637
gRNA_6441	RE127	R3	noRE	757.074131391675	464.23690538308	0.7055613360494949
gRNA_6441	RE127	R3	RE57M	400.2554723366393	1243.1980306625046	-1.6350386515844337
gRNA_6441	RE127	R3	RE97	628.6135025956571	705.8410027307003	-0.16716746705618946
gRNA_6441	RE127	R3	RE93	458.51267661766076	530.6141617756895	-0.21069728438993188
gRNA_6441	RE127	R3	RE95	683.5038519226836	493.4116008923114	0.47014970045104243
gRNA_6441	RE127	R3	RE96	873.2047118987848	802.7633679364185	0.121343681038221
gRNA_6441	RE127	R3	RE58	634.4238496891945	507.2440192431646	0.3227613556199729
gRNA_6441	RE127	R3	RE61	546.1506293080737	542.1172486204365	0.010693797251085942
gRNA_6441	RE127	R3	RE85	487.8197669470004	500.18240801041605	-0.03610536744668072
gRNA_6441	RE127	R3	RE127	1689.6854605770945	606.3496271902876	1.4785176443332302
gRNA_6441	RE127	R3	RE57L	197.83251369261453	413.95131506756826	-1.0651434781574716
gRNA_6441	RE127	R3	RE57R	434.50041343088213	698.610770848539	-0.6851187835238726
Mllt10_p2_2	Mllt10_p2	R1	noRE	257.4249160328563	469.5270737147165	-0.8670313343957832
Mllt10_p2_2	Mllt10_p2	R1	RE57M	429.1572869468782	724.1991659062105	-0.7548663246989848
Mllt10_p2_2	Mllt10_p2	R1	RE97	315.4815131836798	481.2424354654618	-0.6091926449334348
Mllt10_p2_2	Mllt10_p2	R1	RE93	437.41142907561516	412.4129943751602	0.08489912761720672
Mllt10_p2_2	Mllt10_p2	R1	RE95	485.4103685382451	389.59896694678645	0.3172077643477074
Mllt10_p2_2	Mllt10_p2	R1	RE96	557.9509560326077	475.4853014805018	0.2307330858914688
Mllt10_p2_2	Mllt10_p2	R1	RE58	365.7549162173108	499.3204944913508	-0.44907831589162733
Mllt10_p2_2	Mllt10_p2	R1	RE61	408.4763527264999	645.3218780862575	-0.6597534138147851
Mllt10_p2_2	Mllt10_p2	R1	RE85	468.9980620296128	331.04402674257835	0.5025460436855813
Mllt10_p2_2	Mllt10_p2	R1	RE127	339.5697981031421	397.6774056445077	-0.2278842399186118
Mllt10_p2_2	Mllt10_p2	R1	RE57L	379.32314403758403	655.7486608648961	-0.7896995249883929
Mllt10_p2_2	Mllt10_p2	R1	RE57R	520.7942412931258	479.5886878604559	0.11891348580971288
Mllt10_p2_2	Mllt10_p2	R2	noRE	542.4769451005862	364.96939581325324	0.5717733978399059
Mllt10_p2_2	Mllt10_p2	R2	RE57M	251.46028422973393	404.8001123417505	-0.6868574001197211
Mllt10_p2_2	Mllt10_p2	R2	RE97	645.1928680235633	300.37504530436024	1.1029398615619714
Mllt10_p2_2	Mllt10_p2	R2	RE93	315.0306748145176	632.7225227414949	-1.0060576463483166
Mllt10_p2_2	Mllt10_p2	R2	RE95	282.50951526976996	596.0445917794526	-1.0770939447685353
Mllt10_p2_2	Mllt10_p2	R2	RE96	292.37738333230857	513.2394624488398	-0.8117791517379557
Mllt10_p2_2	Mllt10_p2	R2	RE58	304.1133693674918	308.36861574117233	-0.020046046413926932
Mllt10_p2_2	Mllt10_p2	R2	RE61	424.78871397573647	820.845931391473	-0.9503496379184204
Mllt10_p2_2	Mllt10_p2	R2	RE85	408.6896235750979	807.3360456985152	-0.982146261271856
Mllt10_p2_2	Mllt10_p2	R2	RE127	603.7033524009682	518.3105137237044	0.22001921694429638
Mllt10_p2_2	Mllt10_p2	R2	RE57L	305.0318346421043	203.8369646282968	0.5815206385232403
Mllt10_p2_2	Mllt10_p2	R2	RE57R	622.2275552593263	597.88952744529945	0.057562400965265804
Mllt10_p2_2	Mllt10_p2	R3	noRE	482.88452662078976	385.6737367797896	0.32428979856730633
Mllt10_p2_2	Mllt10_p2	R3	RE57M	265.62408618704245	519.067218987953	-0.9665088875051815
Mllt10_p2_2	Mllt10_p2	R3	RE97	607.951111865585	551.4005782015898	0.14085210074361526
Mllt10_p2_2	Mllt10_p2	R3	RE93	516.8613114579948	531.4181226268647	-0.040069446943860124
Mllt10_p2_2	Mllt10_p2	R3	RE95	469.96304140438	458.0828539257662	0.03693794574686096
Mllt10_p2_2	Mllt10_p2	R3	RE96	514.0141211886464	313.2379747846279	0.7145308789311429
Mllt10_p2_2	Mllt10_p2	R3	RE58	331.9924087979297	566.2819217203976	-0.7703522407220922
Mllt10_p2_2	Mllt10_p2	R3	RE61	375.24314789528853	497.04233131941146	-0.4055335772388889
Mllt10_p2_2	Mllt10_p2	R3	RE85	254.9966963586593	502.9496689122717	-0.9799075864432966
Mllt10_p2_2	Mllt10_p2	R3	RE127	399.5809942422362	406.1321663999376	-0.023460749350803545
Mllt10_p2_2	Mllt10_p2	R3	RE57L	472.47059152471473	183.36510104474507	1.365457306912052
Mllt10_p2_2	Mllt10_p2	R3	RE57R	167.06346242940424	555.8443323280261	-1.734224261374785
Zfp771_p2_1	Zfp771_p2	R1	noRE	588.7910313517457	377.5917026377091	0.6409149284938142
Zfp771_p2_1	Zfp771_p2	R1	RE57M	424.97038658642083	560.0082618950859	-0.3980776129687677
Zfp771_p2_1	Zfp771_p2	R1	RE97	451.2341643112026	770.2644728570755	-0.7714643401801307
Zfp771_p2_1	Zfp771_p2	R1	RE93	548.1346229017734	431.61850146616035	0.34476645259745
Zfp771_p2_1	Zfp771_p2	R1	RE95	561.6508289479616	408.0259451131885	0.4610029416127848
Zfp771_p2_1	Zfp771_p2	R1	RE96	345.9295927402168	299.5943972742999	0.2074613411216396
Zfp771_p2_1	Zfp771_p2	R1	RE58	756.7924303298274	656.923128445848	0.2041702006564487
Zfp771_p2_1	Zfp771_p2	R1	RE61	318.61155512666994	512.2836328047533	-0.6851270907374467
Zfp771_p2_1	Zfp771_p2	R1	RE85	331.26444038318846	368.7238346644978	-0.15455290684594705
Zfp771_p2_1	Zfp771_p2	R1	RE127	541.4761645428482	406.1644234478966	0.41482507927209894
Zfp771_p2_1	Zfp771_p2	R1	RE57L	473.176293077811	503.9936629152705	-0.09102593542139077
Zfp771_p2_1	Zfp771_p2	R1	RE57R	662.7526715810908	672.8425399003438	-0.021798014558576714
Zfp771_p2_1	Zfp771_p2	R2	noRE	466.7824876446905	283.08523649617723	0.7214938691949806
Zfp771_p2_1	Zfp771_p2	R2	RE57M	397.83268848286264	425.7380491870134	-0.09780183385142677
Zfp771_p2_1	Zfp771_p2	R2	RE97	497.3361691014967	375.96611630810656	0.40360934571881213
Zfp771_p2_1	Zfp771_p2	R2	RE93	687.9081732922469	579.7359075365421	0.24681623815752504
Zfp771_p2_1	Zfp771_p2	R2	RE95	244.2290931464949	393.48780252507	-0.6880614410969808
Zfp771_p2_1	Zfp771_p2	R2	RE96	404.24351260727883	464.55271502286297	-0.20061306115152755
Zfp771_p2_1	Zfp771_p2	R2	RE58	526.0100429466792	567.0348376107172	-0.10834504548647803
Zfp771_p2_1	Zfp771_p2	R2	RE61	402.1668297995138	362.54637753354456	0.14962461581268993
Zfp771_p2_1	Zfp771_p2	R2	RE85	405.3937395140084	323.3997416486848	0.32599626065204546
Zfp771_p2_1	Zfp771_p2	R2	RE127	503.50104339420966	540.0361041193088	-0.10105915554939147
Zfp771_p2_1	Zfp771_p2	R2	RE57L	538.2488021508713	306.5066888268247	0.8123343809295891
Zfp771_p2_1	Zfp771_p2	R2	RE57R	484.2146764612051	711.579895991774	-0.5553694235761525
Zfp771_p2_1	Zfp771_p2	R3	noRE	361.8858751227068	430.31190075893187	-0.24984160251550078
Zfp771_p2_1	Zfp771_p2	R3	RE57M	336.5784653739921	234.96869995339435	0.5184557503185184
Zfp771_p2_1	Zfp771_p2	R3	RE97	304.3729096006785	453.66874705426204	-0.5757837199505457
Zfp771_p2_1	Zfp771_p2	R3	RE93	496.9979464059662	717.9370400995314	-0.5306085080089613
Zfp771_p2_1	Zfp771_p2	R3	RE95	418.8518534912769	439.42609990972545	-0.06917889146298296
Zfp771_p2_1	Zfp771_p2	R3	RE96	322.0329433952965	390.4547778710711	-0.27793933506156365
Zfp771_p2_1	Zfp771_p2	R3	RE58	959.5944966625093	706.0451194216021	0.44265910365787725
Zfp771_p2_1	Zfp771_p2	R3	RE61	567.8083266771869	479.98695720551007	0.2424041533247723
Zfp771_p2_1	Zfp771_p2	R3	RE85	210.64944481802289	750.619519628356	-1.83318842757048
Zfp771_p2_1	Zfp771_p2	R3	RE127	391.54921546349783	390.6682161762927	0.0032496881091968704
Zfp771_p2_1	Zfp771_p2	R3	RE57L	609.0138166615781	266.7686252657662	1.1908555675877948
Zfp771_p2_1	Zfp771_p2	R3	RE57R	240.3547281152523	299.70454557063545	-0.3183638956589757
Lbr_p1_3	Lbr_p1	R1	noRE	462.81713627183734	407.1423576267472	0.18490469805667106
Lbr_p1_3	Lbr_p1	R1	RE57M	544.2970468594552	454.4569664593629	0.2602452799967573
Lbr_p1_3	Lbr_p1	R1	RE97	478.6396290928152	522.7288523159327	-0.12712039951415235
Lbr_p1_3	Lbr_p1	R1	RE93	473.5883141871322	365.9154508916863	0.3721141839136661
Lbr_p1_3	Lbr_p1	R1	RE95	473.1505960100495	579.1335995154934	-0.2915911773968878
Lbr_p1_3	Lbr_p1	R1	RE96	511.08307572586864	415.5664220256418	0.298472241473385
Lbr_p1_3	Lbr_p1	R1	RE58	338.7868117957579	215.04658464819238	0.6557039937340262
Lbr_p1_3	Lbr_p1	R1	RE61	492.89479895664323	560.661176543482	-0.1858458771672565
Lbr_p1_3	Lbr_p1	R1	RE85	506.19619342317264	522.8073349166328	-0.046581818082736544
Lbr_p1_3	Lbr_p1	R1	RE127	1271.0923523590589	444.9622191205315	1.5142930319999952
Lbr_p1_3	Lbr_p1	R1	RE57L	280.2559311617889	313.25572971253	-0.16059056952853235
Lbr_p1_3	Lbr_p1	R1	RE57R	453.5949843520773	265.0591823849839	0.7750675445746456
Lbr_p1_3	Lbr_p1	R2	noRE	378.47228727947873	322.8575424501856	0.22928336906015215
Lbr_p1_3	Lbr_p1	R2	RE57M	523.5628305977297	399.56562813043473	0.389921644933414
Lbr_p1_3	Lbr_p1	R2	RE97	210.58378331324636	247.66021947280035	-0.2339575565960987
Lbr_p1_3	Lbr_p1	R2	RE93	487.789431970866	476.1003219150903	0.034992171769061
Lbr_p1_3	Lbr_p1	R2	RE95	215.90158077527136	360.8462007246949	-0.7409834185616972
Lbr_p1_3	Lbr_p1	R2	RE96	411.8707486942086	699.871994248418	-0.7648849963200545
Lbr_p1_3	Lbr_p1	R2	RE58	347.4318434925124	475.11213066534174	-0.4515268947353978
Lbr_p1_3	Lbr_p1	R2	RE61	360.6933754764389	333.3087664421297	0.11391037794237543
Lbr_p1_3	Lbr_p1	R2	RE85	332.88429017003943	618.8800811406486	-0.8946190748042075
Lbr_p1_3	Lbr_p1	R2	RE127	590.6334860087824	559.6925906677127	0.07762715303643306
Lbr_p1_3	Lbr_p1	R2	RE57L	376.84670177544155	551.9123710574523	-0.5504493145845097
Lbr_p1_3	Lbr_p1	R2	RE57R	416.37783772992515	460.85202964374525	-0.14640697955301546
Lbr_p1_3	Lbr_p1	R3	noRE	288.6206366009318	341.03557280064723	-0.24074009240251038
Lbr_p1_3	Lbr_p1	R3	RE57M	349.3138667665216	290.50675630601484	0.26594383778894404
Lbr_p1_3	Lbr_p1	R3	RE97	550.7321836900005	586.3909868839664	-0.09051041657847467
Lbr_p1_3	Lbr_p1	R3	RE93	519.3442320894984	535.4379268827412	-0.04402739491128791
Lbr_p1_3	Lbr_p1	R3	RE95	912.2047605508059	416.0059193363977	1.1327347788008382
Lbr_p1_3	Lbr_p1	R3	RE96	568.8658862724607	493.89615559064583	0.20387697957399625
Lbr_p1_3	Lbr_p1	R3	RE58	380.88170187433724	242.1758856719147	0.6532660688215787
Lbr_p1_3	Lbr_p1	R3	RE61	402.079859852668	564.6547072709491	-0.489876508836204
Lbr_p1_3	Lbr_p1	R3	RE85	343.6911994399321	433.07633114041556	-0.33349975308627366
Lbr_p1_3	Lbr_p1	R3	RE127	413.6366071050285	460.66293824121175	-0.15534410215332092
Lbr_p1_3	Lbr_p1	R3	RE57L	215.67623061390918	195.63032519489522	0.14073031009025536
Lbr_p1_3	Lbr_p1	R3	RE57R	154.36867045148597	679.1903361968516	-2.137363734908557
Zfx_p1_11	Zfx_p1	R1	noRE	104.0653915877504	216.70480325294608	-1.0581687170472938
Zfx_p1_11	Zfx_p1	R1	RE57M	129.7939111741778	137.8030801521939	-0.08637896958108263
Zfx_p1_11	Zfx_p1	R1	RE97	344.1616507458325	139.67093672991854	1.3009931290412358
Zfx_p1_11	Zfx_p1	R1	RE93	81.12392418946246	133.42773347431654	-0.7177895152350093
Zfx_p1_11	Zfx_p1	R1	RE95	339.4424518744161	163.2103780452754	1.0563883171267057
Zfx_p1_11	Zfx_p1	R1	RE96	238.8030091819561	131.43496138485415	0.8614225877135167
Zfx_p1_11	Zfx_p1	R1	RE58	162.65137979249073	357.920000476101	-1.1378057137413051
Zfx_p1_11	Zfx_p1	R1	RE61	147.9592122098211	138.22155353922517	0.09821005583126163
Zfx_p1_11	Zfx_p1	R1	RE85	322.71892371169497	193.10901559983736	0.7408326540158032
Zfx_p1_11	Zfx_p1	R1	RE127	234.7926306704158	122.4555425917539	0.9390726884170362
Zfx_p1_11	Zfx_p1	R1	RE57L	333.7000854763626	364.76889415414604	-0.1284269699160319
Zfx_p1_11	Zfx_p1	R1	RE57R	138.59846744091251	127.65392061350397	0.1186645334749113
